pixel_id,label,class_name,zone,split,soil_ph,soil_clay,soil_organic,.geo
1350,2,Rice,CA_Zone1,test,6.4,29.4,35.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54878616925414,39.241239927398645]}"
1351,2,Rice,CA_Zone1,test,6.6,33.1,36.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94354079992561,39.31921722172416]}"
1353,2,Rice,CA_Zone1,test,6.7,29.8,39.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72028514694645,39.043100769913195]}"
1354,2,Rice,CA_Zone1,test,6.4,40.7,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80581331112057,39.37270618745104]}"
1355,2,Rice,CA_Zone1,test,7.2,50.5,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89598570383788,39.003053034414044]}"
1356,2,Rice,CA_Zone1,test,6.3,34.8,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77372344714047,39.34595978756754]}"
1358,2,Rice,CA_Zone1,test,7.0,34.8,38.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9338868711038,39.29693467563369]}"
1359,2,Rice,CA_Zone1,test,6.6,37.4,43.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75238779629734,39.043100769913195]}"
1362,2,Rice,CA_Zone1,test,7.1,39.9,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99645090195351,39.13657860543072]}"
1364,2,Rice,CA_Zone1,test,6.7,37.2,40.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89359368113533,39.38608082660408]}"
1365,2,Rice,CA_Zone1,test,6.2,37.4,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7618238603763,39.39945642600346]}"
1366,2,Rice,CA_Zone1,test,6.3,29.8,36.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54062923531765,39.025300726707435]}"
1368,2,Rice,CA_Zone1,test,6.5,30.3,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72654558722196,39.15438917644481]}"
1369,2,Rice,CA_Zone1,test,6.2,45.6,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81351274320347,39.41729205325434]}"
1370,2,Rice,CA_Zone1,test,6.3,29.3,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73477287225181,39.25906044285404]}"
1371,2,Rice,CA_Zone1,test,7.0,40.5,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98782543161585,39.12322178499535]}"
1372,2,Rice,CA_Zone1,test,7.1,42.4,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86776241244281,39.03642555680281]}"
1375,2,Rice,CA_Zone1,test,6.2,31.1,32.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74396224460554,39.34818850772165]}"
1376,2,Rice,CA_Zone1,test,7.2,40.6,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81672657110171,39.067578574193874]}"
1377,2,Rice,CA_Zone1,test,6.2,45.0,31.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77832448677732,39.47080919757408]}"
1380,2,Rice,CA_Zone1,test,6.1,22.5,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57509824072433,39.241239927398645]}"
1381,2,Rice,CA_Zone1,test,6.2,29.9,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53505217571858,39.250149973042674]}"
1382,2,Rice,CA_Zone1,test,7.1,37.2,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77594144468667,39.029750579998094]}"
1383,2,Rice,CA_Zone1,test,7.0,34.3,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92090160026906,39.394997786140515]}"
1385,2,Rice,CA_Zone1,test,6.6,39.2,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86493469723392,39.34373109403867]}"
1387,2,Rice,CA_Zone1,test,6.5,31.7,35.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71216036608665,39.06535318784656]}"
1389,2,Rice,CA_Zone1,test,6.0,29.5,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70752506910236,39.47303941302523]}"
1391,2,Rice,CA_Zone1,test,6.6,41.1,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82098893389454,39.35710365464445]}"
1393,2,Rice,CA_Zone1,test,6.4,43.3,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80491892560424,39.350417254503725]}"
1397,2,Rice,CA_Zone1,test,6.5,36.0,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82574074023314,39.401685785968]}"
1399,2,Rice,CA_Zone1,test,7.2,43.2,38.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80486534798182,39.08093144452495]}"
1401,2,Rice,CA_Zone1,test,6.2,47.8,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7871286525347,39.497573550952794]}"
1402,2,Rice,CA_Zone1,test,7.4,29.8,35.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95888182185115,39.19892299789077]}"
1403,2,Rice,CA_Zone1,test,6.7,40.5,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86474903148029,39.42398085413261]}"
1404,2,Rice,CA_Zone1,test,6.3,25.9,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54840501394982,39.281338474233735]}"
1405,2,Rice,CA_Zone1,test,7.2,38.2,32.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97346018135636,39.14771001441577]}"
1406,2,Rice,CA_Zone1,test,6.5,30.3,38.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69964721427793,39.05645190533547]}"
1407,2,Rice,CA_Zone1,test,7.0,31.5,36.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98212125457593,39.30361916039148]}"
1409,2,Rice,CA_Zone1,test,6.4,27.1,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53461151760109,39.20114996650397]}"
1410,2,Rice,CA_Zone1,test,6.2,43.3,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78666721469426,39.41952162683242]}"
1411,2,Rice,CA_Zone1,test,7.1,36.6,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8129607033921,39.0586771865368]}"
1412,2,Rice,CA_Zone1,test,6.1,35.2,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75049584853814,39.46411871186389]}"
1414,2,Rice,CA_Zone1,test,6.8,34.0,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.924750568289,39.10541416709478]}"
1415,2,Rice,CA_Zone1,test,6.4,28.2,35.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69214508271632,39.03865060157992]}"
1416,2,Rice,CA_Zone1,test,6.2,49.4,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84131512196024,39.4774999242653]}"
1417,2,Rice,CA_Zone1,test,7.3,31.2,32.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90654660163857,39.04532589347464]}"
1418,2,Rice,CA_Zone1,test,6.2,25.4,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70573555707458,39.29693467563369]}"
1419,2,Rice,CA_Zone1,test,6.7,28.1,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70455705822717,39.161068576039796]}"
1421,2,Rice,CA_Zone1,test,7.4,37.3,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98209745432821,39.161068576039796]}"
1422,2,Rice,CA_Zone1,test,7.1,50.5,37.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89650664486624,39.00082840942]}"
1424,2,Rice,CA_Zone1,test,7.2,43.3,32.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98122280292965,39.063127827789685]}"
1425,2,Rice,CA_Zone1,test,6.4,27.2,30.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70245771903231,39.22119387467889]}"
1426,2,Rice,CA_Zone1,test,6.4,46.4,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79982168220856,39.49311255743531]}"
1427,2,Rice,CA_Zone1,test,6.8,38.2,36.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91460528424939,39.370477174242126]}"
1428,2,Rice,CA_Zone1,test,6.2,43.6,32.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77344232616278,39.466348846996105]}"
1430,2,Rice,CA_Zone1,test,6.2,28.4,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54410197593573,39.22342110793107]}"
1432,2,Rice,CA_Zone1,test,6.3,45.4,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79492653167922,39.475269655254735]}"
1435,2,Rice,CA_Zone1,test,6.6,32.5,38.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73461271239624,39.0942852619774]}"
1437,2,Rice,CA_Zone1,test,6.8,37.5,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90281592060116,39.45073846309561]}"
1439,2,Rice,CA_Zone1,test,6.2,29.4,37.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55045957181845,39.22119387467889]}"
1440,2,Rice,CA_Zone1,test,5.9,28.5,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70856076517771,39.42844018830942]}"
1441,2,Rice,CA_Zone1,test,6.6,36.8,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91844393010179,39.459658521899506]}"
1443,2,Rice,CA_Zone1,test,6.5,42.2,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85742263828466,39.43066989548327]}"
1444,2,Rice,CA_Zone1,test,6.1,28.0,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51129069092858,39.239012482243815]}"
1445,2,Rice,CA_Zone1,test,6.0,29.1,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75440089433799,39.486421268172045]}"
1446,2,Rice,CA_Zone1,test,7.2,29.5,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93335874919352,39.11876972241825]}"
1447,2,Rice,CA_Zone1,test,6.2,32.8,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75666378648735,39.34373109403867]}"
1449,2,Rice,CA_Zone1,test,6.5,26.7,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70068523413543,39.20337696156911]}"
1450,2,Rice,CA_Zone1,test,6.8,37.5,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90281592060116,39.45073846309561]}"
1451,2,Rice,CA_Zone1,test,6.6,41.6,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90041583954128,39.48865167112833]}"
1452,2,Rice,CA_Zone1,test,6.8,35.8,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94341236426715,39.359332507965114]}"
1453,2,Rice,CA_Zone1,test,6.0,28.5,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72273946994378,39.41729205325434]}"
1454,2,Rice,CA_Zone1,test,6.4,39.6,33.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82862775010399,39.42844018830942]}"
1455,2,Rice,CA_Zone1,test,6.0,25.7,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66665072130196,39.40614458597663]}"
1457,2,Rice,CA_Zone1,test,6.0,28.0,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54061618072603,39.18778855151084]}"
1459,2,Rice,CA_Zone1,test,6.0,37.5,32.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70459313607273,39.49980408792222]}"
1460,2,Rice,CA_Zone1,test,6.1,32.5,34.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55728375558108,39.17888147027089]}"
1462,2,Rice,CA_Zone1,test,6.7,34.2,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80403457940982,39.14771001441577]}"
1463,2,Rice,CA_Zone1,test,6.3,31.2,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75809627084013,39.350417254503725]}"
1464,2,Rice,CA_Zone1,test,6.1,35.2,36.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5192080331756,39.05422665041404]}"
1465,2,Rice,CA_Zone1,test,6.2,28.6,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58204001484619,39.185561741553485]}"
1466,2,Rice,CA_Zone1,test,6.2,27.2,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72768100891685,39.394997786140515]}"
1467,2,Rice,CA_Zone1,test,6.2,27.7,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52055414399567,39.06090249402066]}"
1468,2,Rice,CA_Zone1,test,7.5,37.1,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99276932751421,39.16552164111952]}"
1470,2,Rice,CA_Zone1,test,7.3,54.5,36.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90129981064013,39.0052776856248]}"
1471,2,Rice,CA_Zone1,test,6.9,39.5,32.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98603394227986,39.156615616576715]}"
1473,2,Rice,CA_Zone1,test,7.1,38.2,35.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98959139690021,39.14103108988114]}"
1474,2,Rice,CA_Zone1,test,6.1,28.9,37.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72916654530144,39.38831002647122]}"
1475,2,Rice,CA_Zone1,test,6.8,40.7,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92187379584277,39.47080919757408]}"
1476,2,Rice,CA_Zone1,test,7.2,42.9,35.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96924289742633,39.014176552687495]}"
1477,2,Rice,CA_Zone1,test,6.4,42.9,37.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81166731110117,39.37270618745104]}"
1480,2,Rice,CA_Zone1,test,6.5,29.9,39.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73236807868152,39.11654373066181]}"
1482,2,Rice,CA_Zone1,test,6.3,42.6,39.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89168335059166,39.36824818768797]}"
1484,2,Rice,CA_Zone1,test,7.2,42.3,33.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9683510737489,39.043100769913195]}"
1485,2,Rice,CA_Zone1,test,7.1,38.6,34.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97024507865898,39.35710365464445]}"
1487,2,Rice,CA_Zone1,test,6.6,43.1,37.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8402388527588,39.092059559938804]}"
1488,2,Rice,CA_Zone1,test,6.1,27.2,37.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51969369425535,39.227875653873625]}"
1491,2,Rice,CA_Zone1,test,6.6,38.9,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86711109455536,39.29470656718424]}"
1493,2,Rice,CA_Zone1,test,6.1,41.9,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74269945406952,39.44627859421302]}"
1497,2,Rice,CA_Zone1,test,7.1,39.7,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98031967416023,39.14325737167549]}"
1498,2,Rice,CA_Zone1,test,6.5,34.5,35.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85840228107813,39.426210507860084]}"
1499,2,Rice,CA_Zone1,test,6.7,37.5,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91608515172166,39.36379029453313]}"
1500,2,Rice,CA_Zone1,test,6.1,41.8,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7446472515335,39.45073846309561]}"
1502,2,Rice,CA_Zone1,test,6.1,29.6,35.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55119985424022,39.24346739905329]}"
1503,2,Rice,CA_Zone1,test,6.6,30.2,31.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71901341337654,39.17442808821387]}"
1504,2,Rice,CA_Zone1,test,6.8,38.0,38.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89602887141113,39.38831002647122]}"
1505,2,Rice,CA_Zone1,test,6.5,35.4,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91162766863627,39.39722709272853]}"
1506,2,Rice,CA_Zone1,test,6.1,43.1,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75587335383956,39.452968437662705]}"
1507,2,Rice,CA_Zone1,test,6.3,30.5,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77118514810961,39.370477174242126]}"
1508,2,Rice,CA_Zone1,test,6.1,28.1,34.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57860441839502,39.18778855151084]}"
1509,2,Rice,CA_Zone1,test,6.5,39.8,36.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84003591667735,39.350417254503725]}"
1510,2,Rice,CA_Zone1,test,6.1,27.3,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55922869569618,39.22119387467889]}"
1511,2,Rice,CA_Zone1,test,6.6,41.8,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82179009098815,39.432899629384345]}"
1512,2,Rice,CA_Zone1,test,6.1,37.5,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76660821833337,39.4841908920103]}"
1513,2,Rice,CA_Zone1,test,6.8,36.3,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91209906911061,39.46188860349925]}"
1515,2,Rice,CA_Zone1,test,6.5,41.3,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91026989882353,39.350417254503725]}"
1516,2,Rice,CA_Zone1,test,6.1,30.8,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5701944175348,39.19892299789077]}"
1517,2,Rice,CA_Zone1,test,6.4,36.1,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76523934760195,39.29247848529859]}"
1518,2,Rice,CA_Zone1,test,6.8,31.5,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97676779822723,39.30139097223465]}"
1520,2,Rice,CA_Zone1,test,6.0,27.5,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71795263629254,39.38608082660408]}"
1521,2,Rice,CA_Zone1,test,6.7,35.9,35.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8706127686739,39.27911055167476]}"
1522,2,Rice,CA_Zone1,test,6.3,41.8,35.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90293348396129,39.35710365464445]}"
1524,2,Rice,CA_Zone1,test,7.2,45.6,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88598805043812,39.02085097838884]}"
1525,2,Rice,CA_Zone1,test,6.5,25.1,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68288548999506,39.230102966569355]}"
1528,2,Rice,CA_Zone1,test,7.0,31.2,35.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97919606305194,39.30361916039148]}"
1529,2,Rice,CA_Zone1,test,7.1,46.8,29.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97693013859707,39.05645190533547]}"
1531,2,Rice,CA_Zone1,test,7.0,37.6,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95506804683032,39.38608082660408]}"
1532,2,Rice,CA_Zone1,test,7.5,45.6,36.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8865078680402,39.01862614358747]}"
1533,2,Rice,CA_Zone1,test,6.5,33.9,37.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94061520059095,39.31921722172416]}"
1536,2,Rice,CA_Zone1,test,6.1,49.7,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80517925193817,39.45519843898393]}"
1537,2,Rice,CA_Zone1,test,6.1,27.3,35.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57051913184215,39.261288126603]}"
1538,2,Rice,CA_Zone1,test,6.4,27.0,36.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57141235014295,39.27019912686334]}"
1541,2,Rice,CA_Zone1,test,7.3,32.9,30.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90706419771536,39.043100769913195]}"
1542,2,Rice,CA_Zone1,test,6.4,41.8,37.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81459431109145,39.37270618745104]}"
1544,2,Rice,CA_Zone1,test,6.1,28.0,38.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52312851736345,39.22564836766176]}"
1545,2,Rice,CA_Zone1,test,7.4,35.0,32.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95237476905692,39.163295095376235]}"
1546,2,Rice,CA_Zone1,test,6.0,28.4,35.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7354387276987,39.412832986228786]}"
1547,2,Rice,CA_Zone1,test,6.7,35.4,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91258536177222,39.459658521899506]}"
1550,2,Rice,CA_Zone1,test,6.3,47.3,33.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84230056477332,39.486421268172045]}"
1551,2,Rice,CA_Zone1,test,6.3,39.1,32.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80235177605128,39.38831002647122]}"
1552,2,Rice,CA_Zone1,test,6.6,30.5,36.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70061199325461,39.08983388422234]}"
1554,2,Rice,CA_Zone1,test,6.5,39.8,33.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81121727302018,39.36156138792712]}"
1557,2,Rice,CA_Zone1,test,6.3,46.3,32.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79590752073861,39.4841908920103]}"
1560,2,Rice,CA_Zone1,test,6.7,41.3,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91171325718274,39.35710365464445]}"
1562,2,Rice,CA_Zone1,test,6.5,30.2,34.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7624327637792,39.125447855821285]}"
1563,2,Rice,CA_Zone1,test,6.2,30.8,35.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53454263072378,39.25237755072317]}"
1564,2,Rice,CA_Zone1,test,6.1,29.1,31.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52126524364175,39.10764002712164]}"
1568,2,Rice,CA_Zone1,test,6.3,28.7,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52030066860321,39.26351583687576]}"
1569,2,Rice,CA_Zone1,test,6.3,30.1,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52442128781206,39.00750236305489]}"
1572,2,Rice,CA_Zone1,test,7.4,32.5,30.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89091889919331,39.049776219400364]}"
1574,2,Rice,CA_Zone1,test,6.7,39.5,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91175455052974,39.34373109403867]}"
1577,2,Rice,CA_Zone1,test,6.9,33.5,34.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90088090759652,39.40614458597663]}"
1579,2,Rice,CA_Zone1,test,6.8,31.8,39.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72591612289764,39.05645190533547]}"
1581,2,Rice,CA_Zone1,test,6.6,42.0,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9043399718994,39.497573550952794]}"
1582,2,Rice,CA_Zone1,test,6.4,26.5,33.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69800982766293,39.227875653873625]}"
1583,2,Rice,CA_Zone1,test,6.6,35.4,39.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72138191927165,39.10096252605238]}"
1584,2,Rice,CA_Zone1,test,7.1,34.5,38.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99988071532061,39.13435240276937]}"
1589,2,Rice,CA_Zone1,test,6.5,36.9,33.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83988743364252,39.403915172624814]}"
1590,2,Rice,CA_Zone1,test,6.2,45.5,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78566562041823,39.43735917737892]}"
1592,2,Rice,CA_Zone1,test,6.9,35.5,33.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.822753885193,39.05422665041404]}"
1593,2,Rice,CA_Zone1,test,6.0,23.2,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55605407285195,39.2991628106496]}"
1595,2,Rice,CA_Zone1,test,6.4,43.3,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80491892560424,39.350417254503725]}"
1596,2,Rice,CA_Zone1,test,6.1,24.5,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51915891899436,39.281338474233735]}"
1597,2,Rice,CA_Zone1,test,6.5,37.4,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87352654600569,39.43735917737892]}"
1598,2,Rice,CA_Zone1,test,6.5,30.2,36.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54205748062516,39.232330305751574]}"
1600,2,Rice,CA_Zone1,test,6.3,48.2,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84524954237564,39.49980408792222]}"
1601,2,Rice,CA_Zone1,test,6.6,31.1,35.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75322480814745,39.05200142176988]}"
1604,2,Rice,CA_Zone1,test,7.0,37.6,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95506804683032,39.38608082660408]}"
1605,2,Rice,CA_Zone1,test,6.3,36.6,35.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75580246254684,39.32144562255158]}"
1606,2,Rice,CA_Zone1,test,6.8,34.3,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90281352120152,39.43735917737892]}"
1607,2,Rice,CA_Zone1,test,7.0,34.6,37.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76052057532704,39.02085097838884]}"
1608,2,Rice,CA_Zone1,test,7.1,42.6,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85346367240852,39.08538261174524]}"
1609,2,Rice,CA_Zone1,test,6.2,31.9,35.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.513565858231,39.254605154916774]}"
1612,2,Rice,CA_Zone1,test,6.9,36.6,32.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9263130504649,39.370477174242126]}"
1614,2,Rice,CA_Zone1,test,6.2,29.1,35.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7252485038859,39.39276850623676]}"
1616,2,Rice,CA_Zone1,test,6.1,26.9,34.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55871747238123,39.22342110793107]}"
