pixel_id,label,class_name,zone,split,soil_ph,soil_clay,soil_organic,.geo
1027,1,Grapes,CA_Zone2,test,7.9,19.3,30.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02300371847677,36.608604614451274]}"
1028,1,Grapes,CA_Zone2,test,7.5,22.0,36.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1363285354778,36.89450878367166]}"
1029,1,Grapes,CA_Zone2,test,7.7,31.7,26.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.145935462108,36.608604614451274]}"
1030,1,Grapes,CA_Zone2,test,7.5,20.1,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00416487483314,36.78889752436504]}"
1033,1,Grapes,CA_Zone2,test,7.3,20.1,31.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00219947244375,36.85709852751328]}"
1034,1,Grapes,CA_Zone2,test,7.6,26.0,30.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21836691551133,36.83509570826748]}"
1036,1,Grapes,CA_Zone2,test,7.7,24.9,26.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03280363698977,36.518517584028224]}"
1038,1,Grapes,CA_Zone2,test,7.6,18.2,31.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01915635092287,36.75150665946086]}"
1039,1,Grapes,CA_Zone2,test,7.8,23.0,28.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14434522982931,36.70972496979612]}"
1043,1,Grapes,CA_Zone2,test,8.0,17.6,26.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01790679830297,36.63278102993091]}"
1044,1,Grapes,CA_Zone2,test,7.5,31.0,30.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3009402639156,36.872501916964474]}"
1045,1,Grapes,CA_Zone2,test,7.6,21.2,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07139784549187,36.758104549622914]}"
1047,1,Grapes,CA_Zone2,test,7.6,21.7,28.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16242782642954,36.81309526669504]}"
1048,1,Grapes,CA_Zone2,test,7.7,39.9,22.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29384832785595,36.62838510606914]}"
1050,1,Grapes,CA_Zone2,test,7.6,34.3,29.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3194746819224,36.85929894030073]}"
1053,1,Grapes,CA_Zone2,test,7.3,21.3,30.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02723955253578,36.85049743194349]}"
1057,1,Grapes,CA_Zone2,test,7.5,34.0,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30953532494485,36.872501916964474]}"
1058,1,Grapes,CA_Zone2,test,7.5,24.6,35.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12537984340591,36.85709852751328]}"
1059,1,Grapes,CA_Zone2,test,7.6,33.3,19.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49835978155258,36.685539472596815]}"
1063,1,Grapes,CA_Zone2,test,7.5,24.9,35.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14925123350123,36.89891044302342]}"
1064,1,Grapes,CA_Zone2,test,7.7,24.1,30.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17685690497497,36.83949608182729]}"
1065,1,Grapes,CA_Zone2,test,7.6,22.2,28.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21122788181071,36.83949608182729]}"
1067,1,Grapes,CA_Zone2,test,7.8,21.6,25.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13935732847844,36.74270980418932]}"
1068,1,Grapes,CA_Zone2,test,7.6,22.3,30.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11942047992342,36.79549662377791]}"
1070,1,Grapes,CA_Zone2,test,7.7,33.4,24.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24233449238821,36.69873120752498]}"
1071,1,Grapes,CA_Zone2,test,7.8,27.7,26.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18016709155567,36.758104549622914]}"
1074,1,Grapes,CA_Zone2,test,7.4,22.8,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00297814823564,36.872501916964474]}"
1075,1,Grapes,CA_Zone2,test,7.3,21.5,30.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05015559535326,36.85049743194349]}"
1076,1,Grapes,CA_Zone2,test,7.8,22.1,29.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1193455082371,36.76030389372915]}"
1079,1,Grapes,CA_Zone2,test,7.8,25.7,26.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18591081126782,36.76690206823744]}"
1081,1,Grapes,CA_Zone2,test,7.6,22.8,33.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14743453395782,36.82409519041948]}"
1082,1,Grapes,CA_Zone2,test,7.5,23.5,34.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12767983665466,36.88570575103521]}"
1084,1,Grapes,CA_Zone2,test,7.7,30.8,22.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15125651830519,36.437253360219174]}"
1085,1,Grapes,CA_Zone2,test,7.5,42.9,26.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36174423192337,36.861499376890855]}"
1086,1,Grapes,CA_Zone2,test,7.5,23.8,35.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13130051865548,36.892307989757725]}"
1087,1,Grapes,CA_Zone2,test,7.8,32.9,26.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14452065753784,36.604209208593865]}"
1088,1,Grapes,CA_Zone2,test,7.7,37.7,22.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28855658615262,36.5053374249873]}"
1089,1,Grapes,CA_Zone2,test,7.6,32.0,26.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14744392103609,36.58662852619727]}"
1090,1,Grapes,CA_Zone2,test,7.4,22.7,32.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00072005880052,36.843896550512916]}"
1093,1,Grapes,CA_Zone2,test,7.6,23.1,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1445706458455,36.82409519041948]}"
1094,1,Grapes,CA_Zone2,test,7.6,20.0,30.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08999799366232,36.753705932491116]}"
1095,1,Grapes,CA_Zone2,test,7.6,31.2,21.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36447248181597,36.465802005831854]}"
1097,1,Grapes,CA_Zone2,test,7.6,21.8,30.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07725500329727,36.81969514965137]}"
1098,1,Grapes,CA_Zone2,test,7.8,21.1,24.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05376368700657,36.60201154096207]}"
1099,1,Grapes,CA_Zone2,test,7.6,24.4,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17042251973892,36.8416963042782]}"
1100,1,Grapes,CA_Zone2,test,7.7,33.1,26.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28494654374083,36.83289555715385]}"
1102,1,Grapes,CA_Zone2,test,7.7,19.4,23.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00795788636505,36.498747661746414]}"
1103,1,Grapes,CA_Zone2,test,7.6,22.0,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26866669529245,36.86590032148861]}"
1104,1,Grapes,CA_Zone2,test,7.7,34.1,28.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3316353482728,36.85709852751328]}"
1107,1,Grapes,CA_Zone2,test,7.6,32.3,25.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27255337553063,36.782298638497544]}"
1108,1,Grapes,CA_Zone2,test,7.8,19.8,27.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01241996340002,36.58003615830799]}"
1110,1,Grapes,CA_Zone2,test,7.7,17.1,24.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0106795763706,36.516320832268974]}"
1111,1,Grapes,CA_Zone2,test,7.5,23.8,28.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21127247155188,36.84829711434319]}"
1112,1,Grapes,CA_Zone2,test,7.8,49.2,21.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29456629579498,36.626187179473646]}"
1113,1,Grapes,CA_Zone2,test,7.8,18.9,25.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.09214592461853,36.685539472596815]}"
1114,1,Grapes,CA_Zone2,test,7.8,23.3,27.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03097620816234,36.584431046725456]}"
1116,1,Grapes,CA_Zone2,test,7.7,32.9,23.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3413377757131,36.518517584028224]}"
1119,1,Grapes,CA_Zone2,test,7.6,19.4,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0391983133787,36.76030389372915]}"
1120,1,Grapes,CA_Zone2,test,7.6,27.4,29.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22825581300914,36.80429575528655]}"
1122,1,Grapes,CA_Zone2,test,7.6,41.9,22.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47643976182809,36.762503261532096]}"
1124,1,Grapes,CA_Zone2,test,7.7,34.8,23.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1915967735536,36.643771251940706]}"
1125,1,Grapes,CA_Zone2,test,7.6,34.6,20.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26624966295765,36.53828940492785]}"
1126,1,Grapes,CA_Zone2,test,7.7,17.4,24.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0019835809522,36.533895502785334]}"
1127,1,Grapes,CA_Zone2,test,7.5,18.2,34.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99989322620797,36.80209593679967]}"
1128,1,Grapes,CA_Zone2,test,7.7,37.7,21.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27365022154358,36.48996163861138]}"
1129,1,Grapes,CA_Zone2,test,7.7,24.1,29.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16826416076603,36.83949608182729]}"
1131,1,Grapes,CA_Zone2,test,7.6,26.7,28.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24987251267112,36.83509570826748]}"
1132,1,Grapes,CA_Zone2,test,7.6,33.4,27.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11753127372685,36.56465478912744]}"
1134,1,Grapes,CA_Zone2,test,7.5,20.3,27.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07426403940461,36.68773803602882]}"
1135,1,Grapes,CA_Zone2,test,7.7,28.9,27.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22967067347703,36.79989614205417]}"
1138,1,Grapes,CA_Zone2,test,7.4,27.4,28.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21532330772608,36.791097200438934]}"
1139,1,Grapes,CA_Zone2,test,7.7,20.7,24.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05948113747097,36.60201154096207]}"
1141,1,Grapes,CA_Zone2,test,7.5,22.0,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06087142907892,36.843896550512916]}"
1142,1,Grapes,CA_Zone2,test,7.6,22.0,36.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1353445541855,36.843896550512916]}"
1143,1,Grapes,CA_Zone2,test,7.4,21.0,35.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06102714249909,36.879103726792074]}"
1144,1,Grapes,CA_Zone2,test,7.5,20.7,30.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10644854905456,36.74710818445989]}"
1145,1,Grapes,CA_Zone2,test,7.6,35.0,21.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16068619305524,36.51192739906035]}"
1147,1,Grapes,CA_Zone2,test,7.7,27.4,30.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25916969982704,36.83289555715385]}"
1148,1,Grapes,CA_Zone2,test,7.9,18.7,25.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11716455716106,36.70532739397592]}"
1149,1,Grapes,CA_Zone2,test,7.7,24.5,26.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17732315059533,36.76690206823744]}"
1150,1,Grapes,CA_Zone2,test,7.6,23.3,27.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26012792191972,36.874702496420326]}"
1152,1,Grapes,CA_Zone2,test,7.5,20.4,33.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00846679205894,36.79329690024243]}"
1154,1,Grapes,CA_Zone2,test,7.7,26.2,30.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21475575383107,36.82849532624734]}"
1156,1,Grapes,CA_Zone2,test,7.7,28.9,27.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22967067347703,36.79989614205417]}"
1157,1,Grapes,CA_Zone2,test,7.7,18.7,24.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03601148748338,36.57783874935772]}"
1158,1,Grapes,CA_Zone2,test,7.6,23.0,34.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06721848446354,36.81529520392419]}"
1159,1,Grapes,CA_Zone2,test,7.6,24.8,29.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.213387012461,36.8416963042782]}"
1160,1,Grapes,CA_Zone2,test,7.3,18.3,32.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00202844529574,36.79549662377791]}"
1161,1,Grapes,CA_Zone2,test,7.7,23.4,29.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1415920618026,36.78889752436504]}"
1162,1,Grapes,CA_Zone2,test,7.8,23.7,24.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06378768508525,36.597616276280604]}"
1164,1,Grapes,CA_Zone2,test,7.5,24.0,28.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2026791098989,36.84829711434319]}"
1165,1,Grapes,CA_Zone2,test,7.4,20.9,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02370222428085,36.861499376890855]}"
1169,1,Grapes,CA_Zone2,test,7.7,26.2,24.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04216762884704,36.50753405958277]}"
1170,1,Grapes,CA_Zone2,test,7.6,17.0,26.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01341218922835,36.533895502785334]}"
1171,1,Grapes,CA_Zone2,test,7.7,16.2,23.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01246751945766,36.571246663512675]}"
1172,1,Grapes,CA_Zone2,test,7.7,38.9,20.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27640428128814,36.50753405958277]}"
1174,1,Grapes,CA_Zone2,test,7.6,25.1,27.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20981767929204,36.843896550512916]}"
1175,1,Grapes,CA_Zone2,test,7.6,18.4,23.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0143331668659,36.5053374249873]}"
1177,1,Grapes,CA_Zone2,test,7.4,20.5,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06459760841221,36.87690309969542]}"
1178,1,Grapes,CA_Zone2,test,7.4,23.8,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10968882444254,36.87030136132548]}"
1180,1,Grapes,CA_Zone2,test,7.6,22.1,28.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19690664146249,36.83949608182729]}"
1181,1,Grapes,CA_Zone2,test,7.7,22.7,25.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01865192444941,36.50094422607145]}"
1182,1,Grapes,CA_Zone2,test,7.7,18.9,24.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00935139621811,36.503140813817645]}"
1183,1,Grapes,CA_Zone2,test,7.6,18.7,32.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00055368024876,36.755905229211024]}"
1184,1,Grapes,CA_Zone2,test,7.6,22.7,33.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08227377324113,36.82189515815412]}"
1185,1,Grapes,CA_Zone2,test,7.8,23.1,27.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03955116438419,36.584431046725456]}"
1186,1,Grapes,CA_Zone2,test,7.6,23.9,28.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20197437901902,36.85049743194349]}"
1187,1,Grapes,CA_Zone2,test,7.6,21.6,28.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0785868596724,36.78009905731859]}"
1189,1,Grapes,CA_Zone2,test,7.7,22.5,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14959112477383,36.82629524644975]}"
1191,1,Grapes,CA_Zone2,test,7.6,36.4,21.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15284449443705,36.509730717606345]}"
1196,1,Grapes,CA_Zone2,test,7.3,21.4,33.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03233466634512,36.87030136132548]}"
1197,1,Grapes,CA_Zone2,test,7.7,31.6,27.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14816727652769,36.584431046725456]}"
1198,1,Grapes,CA_Zone2,test,7.8,20.7,29.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08425955057842,36.70972496979612]}"
1199,1,Grapes,CA_Zone2,test,7.7,28.3,26.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1672386192712,36.71852040516783]}"
1200,1,Grapes,CA_Zone2,test,7.6,26.6,30.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26992152904552,36.83509570826748]}"
1202,1,Grapes,CA_Zone2,test,7.5,27.7,27.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2622911236632,36.87690309969542]}"
1203,1,Grapes,CA_Zone2,test,7.8,23.8,26.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06809456273662,36.59322110569312]}"
1204,1,Grapes,CA_Zone2,test,7.6,23.4,28.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21263862511863,36.83509570826748]}"
1206,1,Grapes,CA_Zone2,test,7.4,24.2,32.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04935324165119,36.82629524644975]}"
1207,1,Grapes,CA_Zone2,test,7.4,23.2,33.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1096451075798,36.861499376890855]}"
1209,1,Grapes,CA_Zone2,test,7.6,22.6,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12455729272165,36.83289555715385]}"
1210,1,Grapes,CA_Zone2,test,7.7,18.9,25.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04458598667898,36.57783874935772]}"
1211,1,Grapes,CA_Zone2,test,7.3,22.2,31.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01306665223969,36.88570575103521]}"
1213,1,Grapes,CA_Zone2,test,7.6,35.6,25.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29349282768636,36.82409519041948]}"
1214,1,Grapes,CA_Zone2,test,7.6,26.5,30.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26203379359524,36.83289555715385]}"
1215,1,Grapes,CA_Zone2,test,7.4,21.1,36.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06389231745023,36.879103726792074]}"
1217,1,Grapes,CA_Zone2,test,7.6,33.6,27.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28710640022358,36.83509570826748]}"
1218,1,Grapes,CA_Zone2,test,7.7,21.7,31.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10645868221825,36.755905229211024]}"
1220,1,Grapes,CA_Zone2,test,7.6,23.9,28.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20197437901902,36.85049743194349]}"
1222,1,Grapes,CA_Zone2,test,7.9,17.5,22.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0096095053509,36.571246663512675]}"
1224,1,Grapes,CA_Zone2,test,7.7,20.8,28.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18109445946952,36.82629524644975]}"
1225,1,Grapes,CA_Zone2,test,7.4,23.2,36.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08977631923824,36.89670960142612]}"
1227,1,Grapes,CA_Zone2,test,7.6,26.6,26.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04250033056533,36.566852057097535]}"
1229,1,Grapes,CA_Zone2,test,7.3,20.9,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02151054183145,36.85049743194349]}"
1231,1,Grapes,CA_Zone2,test,7.4,23.1,30.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02210989909963,36.81309526669504]}"
1232,1,Grapes,CA_Zone2,test,7.5,31.4,31.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19569036520267,36.879103726792074]}"
1234,1,Grapes,CA_Zone2,test,7.3,21.8,30.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02511675076231,36.85709852751328]}"
1237,1,Grapes,CA_Zone2,test,7.6,37.0,27.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27987850640545,36.82189515815412]}"
1240,1,Grapes,CA_Zone2,test,7.4,22.7,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01086666893276,36.874702496420326]}"
1241,1,Grapes,CA_Zone2,test,7.4,23.8,33.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10968882444254,36.87030136132548]}"
1242,1,Grapes,CA_Zone2,test,7.7,18.0,25.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00715814236891,36.509730717606345]}"
1244,1,Grapes,CA_Zone2,test,7.6,26.5,27.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23264537078973,36.82629524644975]}"
1247,1,Grapes,CA_Zone2,test,7.7,22.5,33.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14959112477383,36.82629524644975]}"
1248,1,Grapes,CA_Zone2,test,7.6,17.8,35.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01988270493324,36.766902068237435]}"
1249,1,Grapes,CA_Zone2,test,7.9,22.4,27.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12932481422126,36.70312864152404]}"
1250,1,Grapes,CA_Zone2,test,7.8,27.2,25.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1830294401363,36.758104549622914]}"
1251,1,Grapes,CA_Zone2,test,7.4,19.0,35.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02560781204822,36.766902068237435]}"
1252,1,Grapes,CA_Zone2,test,7.7,36.8,21.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29712606800533,36.5053374249873]}"
1253,1,Grapes,CA_Zone2,test,7.8,20.7,30.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11215932704478,36.72951523157217]}"
1254,1,Grapes,CA_Zone2,test,7.7,22.4,28.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19474800609163,36.837295883157836]}"
1255,1,Grapes,CA_Zone2,test,7.6,19.3,26.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02137644666668,36.518517584028224]}"
1256,1,Grapes,CA_Zone2,test,7.7,22.4,29.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12007207944549,36.766902068237435]}"
1257,1,Grapes,CA_Zone2,test,7.6,22.7,33.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14244885046784,36.83069542981459]}"
1258,1,Grapes,CA_Zone2,test,7.6,32.6,23.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23947352504075,36.69873120752498]}"
1260,1,Grapes,CA_Zone2,test,7.6,21.4,34.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10090415297142,36.82629524644975]}"
1261,1,Grapes,CA_Zone2,test,7.9,19.0,28.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05788842499119,36.65036566799797]}"
1262,1,Grapes,CA_Zone2,test,7.3,20.8,32.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02083746150423,36.861499376890855]}"
1263,1,Grapes,CA_Zone2,test,7.7,34.9,22.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29426957405443,36.5053374249873]}"
1265,1,Grapes,CA_Zone2,test,7.4,22.5,32.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07802380089052,36.83509570826748]}"
1266,1,Grapes,CA_Zone2,test,7.5,30.1,30.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29883666344374,36.879103726792074]}"
1267,1,Grapes,CA_Zone2,test,7.6,30.4,21.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04000106369368,36.42846995583984]}"
1268,1,Grapes,CA_Zone2,test,7.8,26.1,30.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07732239589522,36.608604614451274]}"
1269,1,Grapes,CA_Zone2,test,7.7,25.9,26.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17519160869055,36.77350045607942]}"
1271,1,Grapes,CA_Zone2,test,7.7,32.7,25.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13880310540019,36.604209208593865]}"
1272,1,Grapes,CA_Zone2,test,7.7,20.4,31.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1071619260943,36.744908982484475]}"
1273,1,Grapes,CA_Zone2,test,7.6,31.2,27.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26771783467547,36.82409519041948]}"
1274,1,Grapes,CA_Zone2,test,7.6,21.9,31.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08011878861565,36.81969514965137]}"
1275,1,Grapes,CA_Zone2,test,7.6,15.4,25.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01335391736703,36.54268340091289]}"
1276,1,Grapes,CA_Zone2,test,7.8,27.0,24.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08810421632828,36.59322110569312]}"
1277,1,Grapes,CA_Zone2,test,7.7,22.4,29.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26726210945583,36.87030136132548]}"
1278,1,Grapes,CA_Zone2,test,7.7,30.3,20.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36296589856495,36.47897963639014]}"
1279,1,Grapes,CA_Zone2,test,7.6,18.5,31.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00842122184939,36.74051064957206]}"
1280,1,Grapes,CA_Zone2,test,7.6,24.1,28.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27229006048483,36.872501916964474]}"
1282,1,Grapes,CA_Zone2,test,7.7,15.1,26.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00982588057238,36.53609244212744]}"
