pixel_id,label,class_name,zone,split,elevation,landforms,.geo
1105,2,Rice,CA_Zone1,test,33,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73150188941082,39.500090031875146]}"
1106,2,Rice,CA_Zone1,test,7,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93065838790011,39.00853190840495]}"
1107,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7193746330752,39.386093822320376]}"
1109,2,Rice,CA_Zone1,test,7,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87460351417107,39.02955248605334]}"
1110,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89885802684229,39.46882865998779]}"
1111,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55309647398468,39.19340519387674]}"
1112,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80857734078828,39.35941385838203]}"
1114,2,Rice,CA_Zone1,test,22,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85789484988643,39.44376566356085]}"
1117,2,Rice,CA_Zone1,test,7,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88888672718856,39.02577956186004]}"
1118,2,Rice,CA_Zone1,test,18,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99372012084531,39.26643822647566]}"
1119,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53908275555241,39.057310428332634]}"
1120,2,Rice,CA_Zone1,test,32,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58381885670157,39.34027974283028]}"
1121,2,Rice,CA_Zone1,test,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7395867269679,39.014191294694896]}"
1123,2,Rice,CA_Zone1,test,27,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68407084240931,39.38339887646802]}"
1126,2,Rice,CA_Zone1,test,31,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70697788215435,39.47125411125491]}"
1127,2,Rice,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90559539147318,39.369385158035755]}"
1130,2,Rice,CA_Zone1,test,30,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69107770162545,39.44026223395279]}"
1132,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8177401566863,39.48823227012477]}"
1133,2,Rice,CA_Zone1,test,17,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90559539147318,39.35025104248401]}"
1134,2,Rice,CA_Zone1,test,35,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68973022869926,39.497664580608024]}"
1137,2,Rice,CA_Zone1,test,26,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59783257513384,39.35698840711491]}"
1138,2,Rice,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79321614942984,39.10366349699321]}"
1139,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82825044551049,39.45077252277699]}"
1140,2,Rice,CA_Zone1,test,22,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83471831555616,39.40307198119024]}"
1141,2,Rice,CA_Zone1,test,15,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9417076658948,39.29581313626637]}"
1142,2,Rice,CA_Zone1,test,26,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78243636602039,39.47179310042539]}"
1143,2,Rice,CA_Zone1,test,26,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7395867269679,39.44268768521991]}"
1144,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79132968733319,39.41789418337821]}"
1145,2,Rice,CA_Zone1,test,26,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81235026498157,39.4456521256575]}"
1146,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77542950680427,39.4095398512359]}"
1148,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83983871267563,39.39714310031505]}"
1149,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57815947041162,39.330577937761795]}"
1150,2,Rice,CA_Zone1,test,14,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98186235909493,39.24164472463396]}"
1151,2,Rice,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9004749943537,39.41924165630439]}"
1152,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84226416394276,39.42813497761718]}"
1154,2,Rice,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5404302284786,39.02577956186004]}"
1155,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87460351417107,39.43729779351519]}"
1158,2,Rice,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97943690782782,39.15837089779608]}"
1159,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90451741313224,39.47179310042539]}"
1160,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50566542698317,39.03575086151376]}"
1162,2,Rice,CA_Zone1,test,26,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53800477721148,39.26131782935618]}"
1165,2,Rice,CA_Zone1,test,20,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95221795471899,39.371810609302884]}"
1166,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8118112758111,39.359952847552506]}"
1167,2,Rice,CA_Zone1,test,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5223740912678,39.227361511616465]}"
1168,2,Rice,CA_Zone1,test,26,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80291795449833,39.42867396678764]}"
1169,2,Rice,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94952300886663,39.36857667428005]}"
1171,2,Rice,CA_Zone1,test,9,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77408203387809,39.02901349688287]}"
1174,2,Rice,CA_Zone1,test,19,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51401975912549,39.018233713473435]}"
1176,2,Rice,CA_Zone1,test,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93497030126389,39.38043443603043]}"
1178,2,Rice,CA_Zone1,test,32,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73150188941082,39.48661530261336]}"
1179,2,Rice,CA_Zone1,test,29,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76950062592908,39.434063858492365]}"
1181,2,Rice,CA_Zone1,test,19,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98671326162918,39.29419616875495]}"
1182,2,Rice,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82474701590243,39.464786241209254]}"
1183,2,Rice,CA_Zone1,test,19,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71587120346715,39.25458046472528]}"
1184,2,Rice,CA_Zone1,test,31,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69512012040397,39.464786241209254]}"
1185,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77246506636666,39.35456295584778]}"
1187,2,Rice,CA_Zone1,test,20,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55444394691087,39.20095104226335]}"
1188,2,Rice,CA_Zone1,test,6,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8883477380181,39.00907089757541]}"
1190,2,Rice,CA_Zone1,test,29,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7139847413705,39.458587865748825]}"
1191,2,Rice,CA_Zone1,test,6,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86382373076162,39.00233353294452]}"
1192,2,Rice,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71209827927385,39.18505086173443]}"
1193,2,Rice,CA_Zone1,test,9,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88646127592145,39.05219003121316]}"
1196,2,Rice,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53234539092152,39.24703461633868]}"
1197,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77435152846331,39.38285988729755]}"
1198,2,Rice,CA_Zone1,test,14,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7139847413705,39.156484435699426]}"
1199,2,Rice,CA_Zone1,test,31,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70212697962012,39.458318371163585]}"
1201,2,Rice,CA_Zone1,test,32,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5261470154611,39.29392667416972]}"
1202,2,Rice,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82771145634001,39.35267649375113]}"
1203,2,Rice,CA_Zone1,test,30,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72287806268326,39.46370826286831]}"
1204,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77839394724185,39.3952566382184]}"
1205,2,Rice,CA_Zone1,test,18,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56064232237128,39.19421367763245]}"
1206,2,Rice,CA_Zone1,test,22,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85250495818173,39.470984616669675]}"
1209,2,Rice,CA_Zone1,test,26,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50512643781269,39.24056674629301]}"
1210,2,Rice,CA_Zone1,test,34,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.67383004817034,39.43541133141854]}"
1211,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79213817108888,39.35698840711491]}"
1212,2,Rice,CA_Zone1,test,29,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70670838756912,39.46802017623208]}"
1213,2,Rice,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69916253918251,39.04248822614466]}"
1216,2,Rice,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71236777385907,39.09557865943613]}"
1218,2,Rice,CA_Zone1,test,28,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80776885703257,39.47475754086298]}"
1219,2,Rice,CA_Zone1,test,31,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76303275588342,39.46990663832873]}"
1221,2,Rice,CA_Zone1,test,27,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88403582465432,39.49389165641472]}"
1222,2,Rice,CA_Zone1,test,22,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53557932594435,39.05434598789504]}"
1225,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54959304437662,39.25134652970245]}"
1226,2,Rice,CA_Zone1,test,7,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75063600496256,39.030630464394285]}"
1228,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91044629400743,39.044913677411785]}"
1230,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97054358651502,39.35887486921156]}"
1231,2,Rice,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53827427179671,39.05784941750311]}"
1232,2,Rice,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87460351417107,39.12198912878924]}"
1233,2,Rice,CA_Zone1,test,16,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98347932660636,39.222510609082214]}"
1234,2,Rice,CA_Zone1,test,26,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74470712408737,39.33300338902892]}"
1236,2,Rice,CA_Zone1,test,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72368654643898,39.14813010355712]}"
1237,2,Rice,CA_Zone1,test,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90263095103559,39.42247559132722]}"
1238,2,Rice,CA_Zone1,test,22,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80992481371445,39.40495844328689]}"
1240,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79267716025936,39.41250429167349]}"
1242,2,Rice,CA_Zone1,test,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9718910594412,39.373158082229054]}"
1245,2,Rice,CA_Zone1,test,10,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98833022914059,39.119024688351644]}"
1246,2,Rice,CA_Zone1,test,25,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91152427234837,39.48661530261336]}"
1247,2,Rice,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96030279227605,39.28422486910122]}"
1248,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59540712386672,39.33165591610273]}"
1249,2,Rice,CA_Zone1,test,25,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58004593250827,39.33111692693227]}"
1252,2,Rice,CA_Zone1,test,14,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98886921831107,39.15917938155179]}"
1253,2,Rice,CA_Zone1,test,31,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69565910957445,39.464786241209254]}"
1254,2,Rice,CA_Zone1,test,7,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95787734100894,39.01473028386537]}"
1255,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84468961520989,39.35564093418873]}"
1257,2,Rice,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97296903778215,39.22547504951981]}"
1262,2,Rice,CA_Zone1,test,18,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9417076658948,39.36695970676863]}"
1263,2,Rice,CA_Zone1,test,16,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96946560817409,39.29392667416972]}"
1265,2,Rice,CA_Zone1,test,15,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53234539092152,39.04733912867891]}"
1266,2,Rice,CA_Zone1,test,32,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6967370879154,39.45939634950453]}"
1267,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69862355001204,39.43675880434472]}"
1269,2,Rice,CA_Zone1,test,16,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9605722868613,39.20095104226335]}"
1271,2,Rice,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94467210633238,39.31198281138052]}"
1272,2,Rice,CA_Zone1,test,15,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94763654676998,39.160796349063205]}"
1274,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9214955720021,39.4734100679368]}"
1275,2,Rice,CA_Zone1,test,27,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75413943457063,39.44134021229373]}"
1276,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55121001188803,39.179391475444476]}"
1277,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72476452477991,39.25943136725952]}"
1280,2,Rice,CA_Zone1,test,28,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59190369425865,39.359952847552506]}"
1281,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5156367266369,39.22358858742316]}"
1282,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8131587487373,39.06647324423065]}"
1283,2,Rice,CA_Zone1,test,27,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78297535519087,39.46182180077166]}"
1284,2,Rice,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71048131176242,39.0818344355891]}"
1285,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80345694366879,39.44834707150986]}"
1286,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7509054995478,39.09719562694754]}"
1289,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69215567996639,39.03548136692853]}"
1290,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92850243121823,39.48418985134623]}"
1291,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6967370879154,39.03440338858759]}"
1292,2,Rice,CA_Zone1,test,5,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9538349222304,39.011765843427774]}"
1295,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81019430829969,39.06054436335546]}"
1296,2,Rice,CA_Zone1,test,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86166777407973,39.42490104259434]}"
1297,2,Rice,CA_Zone1,test,33,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51240279161408,39.28368587993076]}"
1298,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75306145622969,39.411426313332555]}"
1299,2,Rice,CA_Zone1,test,26,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9012834781094,39.49065772139189]}"
1300,2,Rice,CA_Zone1,test,31,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70428293630201,39.452658984873636]}"
1301,2,Rice,CA_Zone1,test,33,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51914015624496,39.295274147095896]}"
1302,2,Rice,CA_Zone1,test,16,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5366573042853,39.03628985068424]}"
1303,2,Rice,CA_Zone1,test,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91502770195643,39.4742185516925]}"
1304,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96650116773648,39.2171207173775]}"
1309,2,Rice,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52156560751209,39.02092865932579]}"
1311,2,Rice,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71883564390473,39.03386439941711]}"
1313,2,Rice,CA_Zone1,test,20,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50323997571604,39.04437468824131]}"
1315,2,Rice,CA_Zone1,test,23,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81827914585676,39.45319797404411]}"
1316,2,Rice,CA_Zone1,test,27,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56091181695652,39.29662162002208]}"
1318,2,Rice,CA_Zone1,test,6,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77300405553714,39.00098606001834]}"
1320,2,Rice,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70293546337582,39.134385879710095]}"
1321,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84549809896558,39.477182992130096]}"
1323,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84792355023271,39.46748118706161]}"
1324,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80453492200974,39.095039670265656]}"
1325,2,Rice,CA_Zone1,test,18,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85843383905691,39.35402396667732]}"
1326,2,Rice,CA_Zone1,test,5,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87379503041535,39.02955248605334]}"
1328,2,Rice,CA_Zone1,test,20,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72395604102422,39.26077884018571]}"
1329,2,Rice,CA_Zone1,test,7,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9072123589846,39.0104183705016]}"
1332,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6975455716711,39.29419616875495]}"
1333,2,Rice,CA_Zone1,test,7,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89023420011475,39.020389670155325]}"
1336,2,Rice,CA_Zone1,test,12,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73716127570077,39.08075645724816]}"
1337,2,Rice,CA_Zone1,test,8,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83175387511855,39.001794543774054]}"
1340,2,Rice,CA_Zone1,test,33,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69646759333017,39.45400645779982]}"
1341,2,Rice,CA_Zone1,test,26,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53018943423965,39.297160609192545]}"
1343,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83040640219238,39.37261909305859]}"
1347,2,Rice,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99075568040772,39.16025735989273]}"
1348,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68299286406837,39.210652847331836]}"
1349,2,Rice,CA_Zone1,test,28,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86166777407973,39.49712559143755]}"
1350,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54716759310949,39.24110573546349]}"
1351,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94440261174715,39.31872017601141]}"
1353,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72180008434233,39.04356620448561]}"
1354,2,Rice,CA_Zone1,test,19,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80534340576546,39.373158082229054]}"
1355,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89454611347851,39.00287252211499]}"
1356,2,Rice,CA_Zone1,test,24,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77516001221903,39.347017107461184]}"
1358,2,Rice,CA_Zone1,test,13,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93443131209342,39.297160609192545]}"
1359,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75171398330352,39.043296709900375]}"
1362,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99776253962385,39.13681133097721]}"
1364,2,Rice,CA_Zone1,test,17,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89400712430805,39.386093822320376]}"
1365,2,Rice,CA_Zone1,test,24,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76168528295725,39.39956855158218]}"
1366,2,Rice,CA_Zone1,test,16,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54069972306382,39.02524057268957]}"
1368,2,Rice,CA_Zone1,test,14,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72799845980276,39.154867468188016]}"
1369,2,Rice,CA_Zone1,test,23,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8147757162487,39.41816367796345]}"
1370,2,Rice,CA_Zone1,test,22,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73311885692223,39.25781439974811]}"
1371,2,Rice,CA_Zone1,test,11,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98859972372583,39.12306710713018]}"
1372,2,Rice,CA_Zone1,test,9,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86867463329588,39.03575086151376]}"
1375,2,Rice,CA_Zone1,test,24,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74470712408737,39.348903569557834]}"
1376,2,Rice,CA_Zone1,test,10,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81585369458963,39.067820717156835]}"
1377,2,Rice,CA_Zone1,test,28,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77704647431568,39.4704456274992]}"
1380,2,Rice,CA_Zone1,test,28,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57519502997403,39.24110573546349]}"
1381,2,Rice,CA_Zone1,test,20,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53611831511483,39.25107703511722]}"
1382,2,Rice,CA_Zone1,test,8,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77542950680427,39.02955248605334]}"
1383,2,Rice,CA_Zone1,test,19,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92014809907593,39.39471764904793]}"
1385,2,Rice,CA_Zone1,test,17,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86463221451734,39.342974688682645]}"
1387,2,Rice,CA_Zone1,test,12,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71075080634766,39.06512577130448]}"
1389,2,Rice,CA_Zone1,test,31,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70859484966577,39.47367956252204]}"
1391,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82313004839102,39.35806638545585]}"
1393,2,Rice,CA_Zone1,test,19,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80642138410639,39.351329020824956]}"
1397,2,Rice,CA_Zone1,test,21,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8260944888286,39.40145501367883]}"
1399,2,Rice,CA_Zone1,test,11,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80291795449833,39.080217468077684]}"
1401,2,Rice,CA_Zone1,test,29,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78674827938417,39.497664580608024]}"
1402,2,Rice,CA_Zone1,test,13,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95814683559418,39.19960356933717]}"
1403,2,Rice,CA_Zone1,test,21,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86247625783545,39.42301458049769]}"
