pixel_id,label,class_name,zone,split,time_step,DOY,year,is_missing,B2_Blue,B3_Green,B4_Red,B5_RedEdge1,B6_RedEdge2,B7_RedEdge3,B8_NIR,B8A_RedEdge4,B11_SWIR1,B12_SWIR2,.geo
649,2,Rice,CA_Zone1,test,19,190,2021,0,0.0268,0.047,0.0296,0.073,0.2397,0.3149,0.3272,0.3196,0.1363,0.0628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96907211167748,39.2188732529111]}"
650,2,Rice,CA_Zone1,test,19,190,2021,0,0.0105,0.0225,0.0092,0.0363,0.2266,0.4096,0.4368,0.4366,0.1111,0.0464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54354016159006,39.18895935394992]}"
651,2,Rice,CA_Zone1,test,19,190,2021,0,0.0127,0.028,0.0123,0.0412,0.2496,0.4325,0.4544,0.4602,0.1157,0.0478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95694485534186,39.00300809013718]}"
652,2,Rice,CA_Zone1,test,19,190,2021,0,0.01815,0.0354,0.016,0.07035,0.2734,0.45065,0.48485,0.46975,0.1682,0.0836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81465171433733,39.36925123147271]}"
653,2,Rice,CA_Zone1,train,19,190,2021,0,0.0188,0.0399,0.0206,0.063,0.2562,0.3604,0.3852,0.3777,0.1329,0.0592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96907211167748,39.15769798206256]}"
654,2,Rice,CA_Zone1,test,19,190,2021,0,0.0137,0.02615,0.0115,0.0441,0.21615,0.3355,0.3412,0.34205,0.11505,0.05265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80117698507553,39.42665357812795]}"
655,2,Rice,CA_Zone1,train,19,190,2021,0,0.0192,0.0479,0.0177,0.0699,0.2829,0.3763,0.4019,0.389,0.1272,0.0558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55431994499949,39.22588011212723]}"
656,2,Rice,CA_Zone1,train,19,190,2021,0,0.01465,0.03045,0.0144,0.05235,0.23995,0.38725,0.4062,0.4023,0.1254,0.06185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8332468407186,39.419916213497046]}"
657,2,Rice,CA_Zone1,test,19,190,2021,0,0.0159,0.0341,0.0152,0.0506,0.2315,0.369,0.3707,0.3811,0.1173,0.0558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72059810409002,39.39835664667818]}"
658,2,Rice,CA_Zone1,val,19,190,2021,0,0.0142,0.032,0.015,0.0515,0.234,0.3398,0.3528,0.345,0.1116,0.0507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92218005384643,39.39754816292247]}"
659,2,Rice,CA_Zone1,test,19,190,2021,0,0.0109,0.026,0.0119,0.0328,0.2108,0.3403,0.3684,0.3593,0.115,0.044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52629250813496,39.20351206155266]}"
660,2,Rice,CA_Zone1,test,19,190,2021,0,0.0169,0.03435,0.01565,0.05085,0.25135,0.4001,0.41,0.41155,0.1257,0.0565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77045460235864,39.04235429958161]}"
661,2,Rice,CA_Zone1,test,19,190,2021,0,0.01485,0.0279,0.013,0.04165,0.2473,0.44465,0.4662,0.4672,0.12405,0.051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76533420523917,39.384881917416386]}"
662,2,Rice,CA_Zone1,train,19,190,2021,0,0.0123,0.0242,0.0111,0.0373,0.2138,0.3529,0.3584,0.3628,0.0996,0.0415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9151731946303,39.411561881354736]}"
663,2,Rice,CA_Zone1,train,19,190,2021,0,0.0138,0.0288,0.0121,0.046,0.2475,0.4087,0.4244,0.4294,0.123,0.0529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.67208907874756,39.43689437236691]}"
664,2,Rice,CA_Zone1,test,19,190,2021,0,0.0132,0.0323,0.0146,0.0511,0.2637,0.4251,0.4476,0.4544,0.1359,0.0611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5017685008785,39.109188956720104]}"
665,2,Rice,CA_Zone1,test,19,190,2021,0,0.0326,0.06,0.0484,0.0909,0.1611,0.1743,0.202,0.1788,0.083,0.0479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97715694923454,39.130748523538976]}"
666,2,Rice,CA_Zone1,val,19,190,2021,0,0.0096,0.0266,0.013,0.0396,0.1885,0.2863,0.2942,0.2969,0.1151,0.0551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96637716582511,39.072268198542794]}"
667,2,Rice,CA_Zone1,test,19,190,2021,0,0.0522,0.07435,0.0869,0.08805,0.2311,0.31725,0.335,0.3275,0.1464,0.08025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82677897067293,39.47112018469186]}"
668,2,Rice,CA_Zone1,test,19,190,2021,0,0.0441,0.0515,0.0545,0.1209,0.2122,0.3193,0.332,0.3334,0.2131,0.1503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93161236432968,39.01163191686472]}"
669,2,Rice,CA_Zone1,test,19,190,2021,0,0.0142,0.0272,0.0116,0.0407,0.2397,0.4201,0.436,0.4512,0.12,0.052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71089629902153,39.48351693561271]}"
670,2,Rice,CA_Zone1,test,19,190,2021,0,0.0154,0.0388,0.0192,0.0616,0.2746,0.4019,0.4344,0.4124,0.1454,0.0741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69823005351543,39.06121892054812]}"
671,2,Rice,CA_Zone1,test,19,190,2021,0,0.014,0.032,0.0149,0.0563,0.2645,0.4205,0.4417,0.4413,0.1366,0.061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7227540607719,39.384881917416386]}"
672,2,Rice,CA_Zone1,train,19,190,2021,0,0.0167,0.0323,0.0148,0.0517,0.2756,0.46385,0.4754,0.4838,0.1321,0.0541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81249575765544,39.450908090799174]}"
673,2,Rice,CA_Zone1,test,19,190,2021,0,0.026,0.0577,0.0331,0.1028,0.3305,0.4306,0.4595,0.4748,0.187,0.0837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56968113635793,39.18464744058615]}"
674,2,Rice,CA_Zone1,test,19,190,2021,0,0.01555,0.0295,0.01695,0.0506,0.22735,0.37465,0.38855,0.39105,0.11365,0.05305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79659557712652,39.10568552711204]}"
675,2,Rice,CA_Zone1,test,19,190,2021,0,0.01475,0.03295,0.0175,0.0643,0.22825,0.3411,0.35975,0.35335,0.12255,0.0598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80548889843931,39.359818920989454]}"
676,2,Rice,CA_Zone1,test,19,190,2021,0,0.0095,0.0186,0.0071,0.0344,0.2259,0.398,0.4228,0.4181,0.1109,0.0469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55405045041425,39.31912523861884]}"
677,2,Rice,CA_Zone1,test,19,190,2021,0,0.0119,0.0294,0.0148,0.0493,0.2557,0.4343,0.464,0.4691,0.1452,0.0709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72194557701619,39.1226636859819]}"
678,2,Rice,CA_Zone1,test,19,190,2021,0,0.0086,0.0246,0.0086,0.0392,0.2444,0.4055,0.4276,0.4219,0.1087,0.0444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91409521628935,39.351195094261904]}"
679,2,Rice,CA_Zone1,test,19,190,2021,0,0.0206,0.0466,0.0214,0.0751,0.2808,0.3671,0.395,0.3856,0.1415,0.0652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56294377172703,39.289211339657655]}"
680,2,Rice,CA_Zone1,test,19,190,2021,0,0.0116,0.0292,0.0106,0.0463,0.2358,0.3456,0.3548,0.3579,0.1201,0.0537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97580947630837,39.006242025160006]}"
681,2,Rice,CA_Zone1,test,19,190,2021,0,0.0162,0.0278,0.0134,0.045,0.2532,0.4281,0.4372,0.4569,0.1255,0.0551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90924431375511,39.454950509577706]}"
682,2,Rice,CA_Zone1,test,19,190,2021,0,0.0104,0.0193,0.0092,0.0314,0.1904,0.3354,0.3488,0.3442,0.0938,0.0396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51443474638458,39.22345466086011]}"
683,2,Rice,CA_Zone1,test,19,190,2021,0,0.0115,0.0233,0.0079,0.0404,0.234,0.4107,0.4272,0.4314,0.1161,0.0511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90142897078327,39.42476711603129]}"
684,2,Rice,CA_Zone1,train,19,190,2021,0,0.0163,0.0283,0.0179,0.0774,0.2309,0.3536,0.3798,0.3674,0.1678,0.0812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51820767057788,39.21456133954732]}"
685,2,Rice,CA_Zone1,test,19,190,2021,0,0.0131,0.0349,0.0111,0.0546,0.2967,0.4642,0.4836,0.4817,0.1657,0.0762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97661796006408,39.167130292545814]}"
686,2,Rice,CA_Zone1,test,19,190,2021,0,0.0176,0.0346,0.0159,0.0549,0.2751,0.4321,0.4604,0.4584,0.1361,0.0596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95344142573379,39.16793877630152]}"
687,2,Rice,CA_Zone1,test,19,190,2021,0,0.02,0.0384,0.0257,0.0474,0.2419,0.395,0.404,0.4094,0.1287,0.0595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87070658806638,39.440128307389735]}"
688,2,Rice,CA_Zone1,train,19,190,2021,0,0.0154,0.035,0.0167,0.0626,0.2285,0.3112,0.3116,0.3231,0.131,0.0615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99197915142251,39.16605231420487]}"
689,2,Rice,CA_Zone1,test,19,190,2021,0,0.0183,0.0316,0.0163,0.0473,0.2261,0.3775,0.3786,0.3881,0.1189,0.0526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56483023382368,39.30214707974898]}"
690,2,Rice,CA_Zone1,test,19,190,2021,0,0.0112,0.0271,0.0121,0.0442,0.2208,0.3326,0.3536,0.3469,0.1006,0.045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92083258092025,39.392697260388225]}"
691,2,Rice,CA_Zone1,val,19,190,2021,0,0.0131,0.0256,0.0114,0.0392,0.233,0.4124,0.442,0.4436,0.1084,0.0442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52710099189066,39.24151079807091]}"
692,2,Rice,CA_Zone1,train,19,190,2021,0,0.0152,0.0279,0.013,0.0488,0.2469,0.4256,0.4386,0.444,0.1341,0.0565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53006543232826,39.22453263920105]}"
693,2,Rice,CA_Zone1,test,19,190,2021,0,0.0134,0.0253,0.0126,0.0424,0.2279,0.4085,0.4304,0.4316,0.1154,0.0506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89091868195908,39.06014094220718]}"
694,2,Rice,CA_Zone1,test,19,190,2021,0,0.0145,0.0254,0.0131,0.0408,0.2186,0.363,0.3905,0.3835,0.1093,0.0461,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54704359119812,39.281665491271056]}"
695,2,Rice,CA_Zone1,test,19,190,2021,0,0.0143,0.0301,0.0135,0.0477,0.2249,0.3458,0.364,0.3557,0.1141,0.0522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87367102850398,39.04100682665543]}"
696,2,Rice,CA_Zone1,train,19,190,2021,0,0.0132,0.0274,0.0111,0.0441,0.2547,0.442,0.4676,0.4606,0.117,0.0501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96044828494992,39.00516404681906]}"
697,2,Rice,CA_Zone1,train,19,190,2021,0,0.01715,0.03025,0.0228,0.0616,0.2597,0.43485,0.4547,0.4599,0.13745,0.06925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82597048691723,39.36251386684181]}"
698,2,Rice,CA_Zone1,test,19,190,2021,0,0.0192,0.0384,0.0221,0.0476,0.2114,0.3392,0.3388,0.3445,0.1079,0.0505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86801164221403,39.09140231409454]}"
699,2,Rice,CA_Zone1,val,19,190,2021,0,0.00905,0.0209,0.0092,0.0349,0.2257,0.4395,0.46695,0.47055,0.1138,0.04925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77557499947812,39.02322018402987]}"
700,2,Rice,CA_Zone1,test,19,190,2021,0,0.0129,0.028,0.0138,0.05225,0.2466,0.401,0.4204,0.4168,0.1367,0.0618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73056940374374,39.47004220635092]}"
701,2,Rice,CA_Zone1,test,19,190,2021,0,0.00875,0.0274,0.0102,0.05375,0.2857,0.45885,0.4648,0.47835,0.1552,0.0701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7416186817384,39.48675087063554]}"
702,2,Rice,CA_Zone1,test,19,190,2021,0,0.019,0.0275,0.0226,0.0887,0.1921,0.2677,0.2774,0.2873,0.1789,0.1155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8610047829979,39.090863324924065]}"
703,2,Rice,CA_Zone1,test,19,190,2021,0,0.0124,0.0288,0.0135,0.0449,0.2315,0.4024,0.426,0.4235,0.1155,0.0497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94131416939818,39.35874094264851]}"
704,2,Rice,CA_Zone1,test,19,190,2021,0,0.0132,0.0316,0.0111,0.0494,0.2424,0.3672,0.3744,0.385,0.1266,0.0593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69984702102686,39.20432054530836]}"
705,2,Rice,CA_Zone1,test,19,190,2021,0,0.0171,0.0353,0.0187,0.0631,0.2291,0.3557,0.3649,0.3728,0.1193,0.0551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.544618139931,39.1940797510694]}"
706,2,Rice,CA_Zone1,test,19,190,2021,0,0.0138,0.0356,0.0146,0.0581,0.2551,0.3539,0.3564,0.3442,0.1138,0.0552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72437102828331,39.038850869973544]}"
707,2,Rice,CA_Zone1,train,19,190,2021,0,0.0133,0.0264,0.0117,0.0463,0.2211,0.3537,0.3608,0.3684,0.1063,0.0465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72329304994237,39.396739679166764]}"
708,2,Rice,CA_Zone1,train,19,190,2021,0,0.0114,0.0269,0.0098,0.0415,0.2146,0.3212,0.3353,0.3224,0.1129,0.0511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71143528819199,39.0550205450877]}"
709,2,Rice,CA_Zone1,test,19,190,2021,0,0.0117,0.0231,0.0105,0.0365,0.2278,0.4108,0.442,0.4391,0.1136,0.0444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54327066700482,39.190576321461336]}"
710,2,Rice,CA_Zone1,val,19,190,2021,0,0.0109,0.02565,0.01155,0.0414,0.2455,0.4504,0.4794,0.47405,0.12455,0.05435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73461182252228,39.07172920937232]}"
711,2,Rice,CA_Zone1,test,19,190,2021,0,0.0389,0.0912,0.0773,0.1708,0.3212,0.3719,0.43,0.4534,0.3005,0.1633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97338402504124,39.293792747606666]}"
712,2,Rice,CA_Zone1,test,19,190,2021,0,0.0085,0.0244,0.0099,0.0416,0.2218,0.3443,0.3628,0.3603,0.1173,0.0505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91463420545983,39.386229390342564]}"
713,2,Rice,CA_Zone1,test,19,190,2021,0,0.013,0.033,0.0134,0.0542,0.2654,0.3928,0.4144,0.3931,0.1114,0.0477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91193925960746,39.35712397513709]}"
714,2,Rice,CA_Zone1,val,19,190,2021,0,0.0292,0.0531,0.03345,0.0746,0.1929,0.2449,0.24505,0.25,0.0934,0.04575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77368853738147,39.39431422789964]}"
715,2,Rice,CA_Zone1,test,19,190,2021,0,0.0142,0.025,0.0125,0.0391,0.2168,0.387,0.4081,0.4122,0.119,0.0507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71116579360675,39.490254300243606]}"
716,2,Rice,CA_Zone1,train,19,190,2021,0,0.0183,0.04155,0.02095,0.0666,0.29065,0.43425,0.45245,0.45335,0.1587,0.0672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81761615477492,39.44551819909445]}"
717,2,Rice,CA_Zone1,val,19,190,2021,0,0.0606,0.1004,0.1508,0.2112,0.2715,0.3214,0.3732,0.3965,0.4303,0.2674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97742644381978,39.299721628481855]}"
718,2,Rice,CA_Zone1,test,19,190,2021,0,0.0154,0.0306,0.0213,0.0492,0.1853,0.2799,0.3132,0.2895,0.1153,0.0569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96368221997275,39.07119022020185]}"
719,2,Rice,CA_Zone1,test,19,190,2021,0,0.0077,0.0237,0.0093,0.0419,0.2433,0.4083,0.4288,0.4194,0.1197,0.0542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9572143499271,39.01809978691038]}"
720,2,Rice,CA_Zone1,val,19,190,2021,0,0.0205,0.049,0.0195,0.0733,0.3224,0.4515,0.4844,0.4636,0.1933,0.0885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97931290591643,39.15015213367595]}"
721,2,Rice,CA_Zone1,test,19,190,2021,0,0.01485,0.0303,0.01415,0.04455,0.2586,0.47835,0.51505,0.50805,0.1294,0.0533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83513330281525,39.40401603296813]}"
722,2,Rice,CA_Zone1,train,19,190,2021,0,0.0199,0.05195,0.02085,0.0828,0.34155,0.4868,0.50075,0.4963,0.17275,0.07915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75697987309685,39.03992884831449]}"
723,2,Rice,CA_Zone1,test,19,190,2021,0,0.063,0.1007,0.1158,0.18575,0.27415,0.3287,0.36365,0.38545,0.3359,0.2092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75212897056261,39.47489310888516]}"
724,2,Rice,CA_Zone1,test,19,190,2021,0,0.019,0.0446,0.0197,0.0706,0.2251,0.2849,0.3008,0.2897,0.117,0.0584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55324196665855,39.221029209592984]}"
725,2,Rice,CA_Zone1,test,19,190,2021,0,0.0138,0.0263,0.0125,0.0457,0.24,0.3858,0.4231,0.4083,0.104,0.0447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5597098367042,39.20944094242785]}"
726,2,Rice,CA_Zone1,test,19,190,2021,0,0.0272,0.0507,0.0396,0.0877,0.2032,0.2505,0.2674,0.2584,0.1132,0.0621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99386561351918,39.281395996685816]}"
727,2,Rice,CA_Zone1,test,19,190,2021,0,0.0201,0.0478,0.02,0.0774,0.2728,0.3644,0.3818,0.3728,0.142,0.0644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50203799546374,39.21590881247351]}"
728,2,Rice,CA_Zone1,test,19,190,2021,0,0.0206,0.0312,0.0192,0.0701,0.2394,0.3824,0.4328,0.4176,0.1681,0.0969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91409521628935,39.44201476948639]}"
729,2,Rice,CA_Zone1,test,19,190,2021,0,0.0242,0.0602,0.0266,0.1001,0.2845,0.3538,0.366,0.3662,0.1328,0.0624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5227890785269,39.0092064655976]}"
730,2,Rice,CA_Zone1,test,19,190,2021,0,0.0134,0.0274,0.0128,0.047,0.2394,0.3897,0.3964,0.401,0.107,0.0469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8820253606463,39.01809978691038]}"
731,2,Rice,CA_Zone1,test,19,190,2021,0,0.0119,0.0291,0.0112,0.0403,0.2412,0.3805,0.4056,0.3936,0.1151,0.0478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89145767112954,39.36763426396129]}"
732,2,Rice,CA_Zone1,test,19,190,2021,0,0.0119,0.0292,0.0129,0.043,0.2479,0.4368,0.4519,0.4632,0.1253,0.0601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71466922321483,39.07738859566227]}"
733,2,Rice,CA_Zone1,test,19,190,2021,0,0.037,0.0645,0.0459,0.1035,0.2886,0.3863,0.4218,0.4132,0.1965,0.0923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56536922299416,39.18491693517138]}"
734,2,Rice,CA_Zone1,test,19,190,2021,0,0.01535,0.03165,0.01385,0.04835,0.17665,0.2328,0.2394,0.22805,0.0998,0.04805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82758745442865,39.498339137800684]}"
735,2,Rice,CA_Zone1,test,19,190,2021,0,0.0183,0.0335,0.0227,0.0553,0.1826,0.2396,0.2396,0.2472,0.105,0.0519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9723060467003,39.27250267537303]}"
736,2,Rice,CA_Zone1,test,19,190,2021,0,0.01125,0.02605,0.01135,0.04205,0.24015,0.43335,0.45685,0.4538,0.119,0.04885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79659557712652,39.49780014863021]}"
737,2,Rice,CA_Zone1,test,19,190,2021,0,0.0094,0.0229,0.0092,0.0338,0.239,0.427,0.4536,0.4535,0.1204,0.0576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52467554062355,39.31157939023223]}"
738,2,Rice,CA_Zone1,test,19,190,2021,0,0.04615,0.0877,0.0906,0.1526,0.2591,0.29095,0.31945,0.3206,0.2046,0.10985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77503601030766,39.105146537941565]}"
739,2,Rice,CA_Zone1,test,19,190,2021,0,0.0289,0.0545,0.03845,0.09745,0.2537,0.3191,0.33545,0.34165,0.14405,0.0726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80333294175742,39.3646698235237]}"
740,2,Rice,CA_Zone1,test,19,190,2021,0,0.0466,0.0721,0.07795,0.0968,0.23435,0.3441,0.363,0.36275,0.155,0.08405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80333294175742,39.47058119552139]}"
741,2,Rice,CA_Zone1,val,19,190,2021,0,0.0119,0.0286,0.0127,0.051,0.2648,0.4346,0.4603,0.46,0.1279,0.0567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57507102806265,39.17413715176195]}"
742,2,Rice,CA_Zone1,test,19,190,2021,0,0.0154,0.0366,0.0163,0.0586,0.2377,0.3507,0.3417,0.353,0.1397,0.0708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51335676804364,39.30915393896511]}"
743,2,Rice,CA_Zone1,test,19,190,2021,0,0.0132,0.0253,0.0119,0.0448,0.2446,0.4034,0.428,0.4298,0.1185,0.0491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92514449428403,39.368442747717]}"
744,2,Rice,CA_Zone1,train,19,190,2021,0,0.01555,0.03375,0.0195,0.0692,0.27895,0.4255,0.44295,0.44415,0.15405,0.0762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80656687678025,39.46357433630526]}"
745,2,Rice,CA_Zone1,train,19,190,2021,0,0.0168,0.0321,0.0174,0.0497,0.2312,0.39125,0.4086,0.4085,0.11595,0.05455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79470911502987,39.10433805418586]}"
746,2,Rice,CA_Zone1,test,19,190,2021,0,0.0096,0.0235,0.0097,0.0352,0.2263,0.3907,0.4088,0.4171,0.1056,0.0464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96044828494992,39.36709527479082]}"
747,2,Rice,CA_Zone1,val,19,190,2021,0,0.0134,0.025,0.0134,0.0413,0.1954,0.304,0.318,0.3066,0.1081,0.0488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9197546025793,39.09167180867978]}"
748,2,Rice,CA_Zone1,test,19,190,2021,0,0.0251,0.0478,0.0266,0.0923,0.2524,0.3335,0.3515,0.3426,0.1726,0.0997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52790947564637,39.05475105050246]}"
749,2,Rice,CA_Zone1,test,19,190,2021,0,0.0145,0.0284,0.0119,0.0424,0.2462,0.4435,0.4668,0.4684,0.1245,0.053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7017334831235,39.091132819509305]}"
750,2,Rice,CA_Zone1,test,19,190,2021,0,0.0308,0.068,0.0385,0.1163,0.2802,0.3221,0.3543,0.3371,0.1669,0.0831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56833366343176,39.190576321461336]}"
751,2,Rice,CA_Zone1,test,19,190,2021,0,0.0222,0.0429,0.03,0.0697,0.22545,0.30605,0.31475,0.328,0.1405,0.0676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81734666018968,39.066339317667605]}"
752,2,Rice,CA_Zone1,test,19,190,2021,0,0.0138,0.0273,0.0114,0.0416,0.2161,0.3597,0.3839,0.3748,0.1126,0.0478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5303349269135,39.02375917320034]}"
753,2,Rice,CA_Zone1,test,19,190,2021,0,0.0126,0.0317,0.0147,0.0552,0.26,0.4137,0.4327,0.4322,0.1315,0.0619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72140658784572,39.12320267515237]}"
754,2,Rice,CA_Zone1,train,19,190,2021,0,0.01545,0.03435,0.01745,0.05815,0.26705,0.42645,0.44115,0.44305,0.1386,0.0624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77934792367142,39.109727945890576]}"
755,2,Rice,CA_Zone1,test,19,190,2021,0,0.0138,0.0399,0.0152,0.0641,0.2727,0.382,0.4228,0.3926,0.1447,0.0675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97931290591643,39.254177043576995]}"
756,2,Rice,CA_Zone1,test,19,190,2021,0,0.0228,0.0438,0.0323,0.0721,0.1903,0.2363,0.2476,0.2514,0.1522,0.0831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58989323025062,39.32990502202827]}"
757,2,Rice,CA_Zone1,val,19,190,2021,0,0.0144,0.0289,0.013,0.0438,0.2346,0.3751,0.3793,0.3909,0.123,0.0531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71062680443629,39.08412596029317]}"
758,2,Rice,CA_Zone1,train,19,190,2021,0,0.0151,0.0303,0.0131,0.0463,0.2484,0.4157,0.4436,0.4375,0.122,0.0503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91463420545983,39.47408462512946]}"
759,2,Rice,CA_Zone1,test,19,190,2021,0,0.01405,0.0291,0.01185,0.05045,0.2551,0.4111,0.42595,0.4315,0.1114,0.04825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79497860961511,39.41695177305945]}"
