pixel_id,class_name,zone,elevation,landforms,.geo
AR_Z2_02348,Rice,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57910022029702,33.97518153995485]}"
AR_Z2_02350,Rice,2,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50202476891957,34.021534608615426]}"
AR_Z2_02352,Rice,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64108397490128,34.093759157458635]}"
AR_Z2_02353,Rice,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64943830704358,34.21988262334901]}"
AR_Z2_02355,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63272964275896,34.074894536492124]}"
AR_Z2_02357,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86233902937991,34.17730247888174]}"
AR_Z2_02358,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79146195346289,34.223655547542315]}"
AR_Z2_02361,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60604967882061,34.0123717927174]}"
AR_Z2_02363,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70630166452835,34.09591511414052]}"
AR_Z2_02364,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80870960691797,34.05926385054845]}"
AR_Z2_02367,Soybeans,2,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51630798193708,34.01183280354693]}"
AR_Z2_02368,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77259733249637,34.08567431990156]}"
AR_Z2_02372,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.95693162879769,34.31582269569297]}"
AR_Z2_02374,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50768415520952,34.22500302046849]}"
AR_Z2_02377,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71762043710825,34.1942806377516]}"
AR_Z2_02378,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51010960647665,34.3392687246085]}"
AR_Z2_02379,Soybeans,2,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97633523893468,34.28860374258416]}"
AR_Z2_02382,Soybeans,2,52,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61413451637769,33.97491204536962]}"
AR_Z2_02383,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67557928181147,34.22742847173562]}"
AR_Z2_02385,Soybeans,2,53,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64108397490128,34.12259507807887]}"
AR_Z2_02387,Soybeans,2,51,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64889931787312,34.08890825492439]}"
AR_Z2_02388,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83943198963486,34.30558190145402]}"
AR_Z2_02390,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.90195473340958,34.32256006032387]}"
AR_Z2_02394,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82730473329924,34.29156818302175]}"
AR_Z2_02396,Soybeans,2,51,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64297043699793,33.979762947903865]}"
AR_Z2_02397,Soybeans,2,51,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75966159240505,34.037704283729575]}"
AR_Z2_02398,Soybeans,2,58,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96286050967288,34.2829443562942]}"
AR_Z2_02400,Soybeans,2,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59257494955882,34.05549092635514]}"
AR_Z2_02403,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6014682708716,34.145502117823916]}"
AR_Z2_02405,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53032170036934,34.3325313599776]}"
AR_Z2_02406,Soybeans,2,58,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80870960691797,34.26623569200958]}"
AR_Z2_02407,Soybeans,2,25,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81841141198646,34.09861005999288]}"
AR_Z2_02410,Soybeans,2,58,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9170464301828,34.12609850768693]}"
AR_Z2_02414,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74699534689897,34.341963670460856]}"
AR_Z2_02415,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84697783802147,34.33576529500043]}"
AR_Z2_02417,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6292262131509,34.03905175665575]}"
AR_Z2_02421,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71007458872165,34.211258796621465]}"
AR_Z2_02424,Soybeans,2,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7472648414842,34.21018081828052]}"
AR_Z2_02428,Soybeans,2,60,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8728493182041,34.21287576413288]}"
AR_Z2_02432,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56993740439901,34.3077378581359]}"
AR_Z2_02434,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64755184494693,34.002669987648915]}"
AR_Z2_02436,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80008578019043,34.24359814684976]}"
AR_Z2_02438,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66965040093628,34.0010530201375]}"
AR_Z2_02440,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66803343342485,34.08836926575391]}"
AR_Z2_02441,Soybeans,2,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55268975094391,33.991351215069]}"
AR_Z2_02442,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86799841566986,34.18808226229118]}"
AR_Z2_02443,Soybeans,2,62,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97903018478704,34.26946962703241]}"
AR_Z2_02445,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94022296451307,34.318517641545334]}"
AR_Z2_02446,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92216682730228,34.11963063764127]}"
AR_Z2_02447,Soybeans,2,55,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73513758514859,33.98865626921665]}"
AR_Z2_02448,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55053379426202,34.03285338119532]}"
AR_Z2_02449,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6359635777818,34.0581858722075]}"
AR_Z2_02451,Soybeans,2,53,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56427801810905,34.13175789397688]}"
AR_Z2_02452,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52574029242032,34.26893063786194]}"
AR_Z2_02454,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5119960685733,34.05710789386656]}"
AR_Z2_02457,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64297043699793,33.99081222589854]}"
AR_Z2_02461,Soybeans,2,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.99250491404882,34.31043280398826]}"
AR_Z2_02463,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75346321694462,34.1980535619449]}"
AR_Z2_02465,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68743704356184,34.0296194461725]}"
AR_Z2_02467,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64647386660599,34.06141980723033]}"
AR_Z2_02474,Soybeans,2,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.95315870460439,34.33522630582996]}"
AR_Z2_02477,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86557296440274,34.1649057279609]}"
AR_Z2_02478,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75481068987081,34.205599410331516]}"
AR_Z2_02480,Soybeans,2,62,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84859480553288,34.25922883279345]}"
AR_Z2_02482,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72678325300627,34.18754327312071]}"
AR_Z2_02483,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.91435148433042,34.18889074604689]}"
AR_Z2_02488,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81140455277033,34.30665987979496]}"
AR_Z2_02491,Soybeans,2,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50579769311287,33.96008984318165]}"
AR_Z2_02492,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75049877650703,34.07570302024783]}"
AR_Z2_02493,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62356682686094,34.079206449855896]}"
AR_Z2_02494,Soybeans,2,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8405099679758,34.234165836366515]}"
AR_Z2_02495,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.93456357822312,34.17568551137033]}"
AR_Z2_02496,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63569408319655,34.08270987946396]}"
AR_Z2_02497,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70684065369882,33.97275608868773]}"
AR_Z2_02500,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53975401085259,34.1934721539959]}"
AR_Z2_02502,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6825861410276,34.025307532808725]}"
AR_Z2_02504,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62707025646901,34.07705049317401]}"
AR_Z2_02509,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72031538296062,34.07758948234448]}"
AR_Z2_02510,Soybeans,2,56,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59284444414405,34.158168363330006]}"
AR_Z2_02512,Soybeans,2,61,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84320491382816,34.188621251461655]}"
AR_Z2_02514,Soybeans,2,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55376772928486,34.03447034870675]}"
AR_Z2_02517,Soybeans,2,50,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6082056355025,33.95631691898835]}"
AR_Z2_02518,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92998217027412,34.27270356205524]}"
AR_Z2_02519,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68123866810141,34.02180410320066]}"
AR_Z2_02524,Soybeans,2,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.02268830759525,34.34870103509175]}"
AR_Z2_02525,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67180635761817,33.96790518615349]}"
AR_Z2_02526,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51334354149948,34.29102919385128]}"
AR_Z2_02528,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70791863203976,33.97437305619915]}"
AR_Z2_02529,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76505148410976,34.19185518648449]}"
AR_Z2_02530,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57424931776278,33.97841547497768]}"
AR_Z2_02534,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7443004010466,33.975720529125326]}"
AR_Z2_02535,Soybeans,2,62,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92567025691034,34.310702298573496]}"
AR_Z2_02536,Soybeans,2,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72435780173915,33.97706800205151]}"
AR_Z2_02540,Soybeans,2,57,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82460978744689,34.09591511414052]}"
AR_Z2_02541,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52466231407938,34.2476405656283]}"
AR_Z2_02544,Soybeans,2,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67989119517523,34.02476854363825]}"
AR_Z2_02547,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60955310842867,34.07193009605453]}"
AR_Z2_02548,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64162296407174,34.06788767727599]}"
AR_Z2_02550,Soybeans,2,59,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77744823503062,34.2295844284175]}"
AR_Z2_02553,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65536718791877,34.097532081651934]}"
AR_Z2_02554,Soybeans,2,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54649137548348,33.95955085401118]}"
AR_Z2_02555,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78768902926957,34.099688038333824]}"
AR_Z2_02556,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89198343375585,34.29749706389694]}"
AR_Z2_02557,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68824552731755,34.09025572785056]}"
AR_Z2_02559,Soybeans,2,64,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52304534656797,34.324985511590995]}"
AR_Z2_02561,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79873830726424,34.28941222633986]}"
AR_Z2_02562,Soybeans,2,54,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50849263896524,34.1115458000842]}"
AR_Z2_02563,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6691114117658,34.002400493063675]}"
AR_Z2_02564,Soybeans,2,51,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5165774765223,34.02261258695637]}"
AR_Z2_02565,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62680076188377,34.079206449855896]}"
AR_Z2_02566,Soybeans,2,56,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79361791014476,34.08621330907203]}"
AR_Z2_02570,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62383632144618,34.066270709764574]}"
AR_Z2_02572,Soybeans,2,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51738596027802,34.32363803866482]}"
AR_Z2_02573,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64404841533887,34.33495681124472]}"
AR_Z2_02574,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52843523827268,34.26300175698675]}"
AR_Z2_02578,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71088307247736,34.05333496967325]}"
AR_Z2_02581,Soybeans,2,59,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80008578019043,34.29884453682312]}"
AR_Z2_02584,Soybeans,2,52,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60955310842867,34.04848406713901]}"
AR_Z2_02585,Soybeans,2,52,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53517260290359,34.190238218973064]}"
AR_Z2_02586,Soybeans,2,59,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80924859608845,34.26192377864581]}"
AR_Z2_02587,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5262792815908,34.28456132380562]}"
AR_Z2_02592,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71142206164784,34.097801576237174]}"
AR_Z2_02595,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86557296440274,34.289951215510335]}"
AR_Z2_02596,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84967278387383,34.16059381459712]}"
AR_Z2_02597,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72004588837538,34.190238218973064]}"
AR_Z2_02598,Soybeans,2,53,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68770653814707,34.10103551126]}"
AR_Z2_02599,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72031538296062,33.962784789034]}"
AR_Z2_02601,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68096917351617,34.01749218983689]}"
AR_Z2_02602,Soybeans,2,55,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76936339747354,34.07705049317401]}"
AR_Z2_02603,Soybeans,2,59,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84616935426575,34.184578832683115]}"
AR_Z2_02604,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72085437213109,34.19940103487109]}"
AR_Z2_02605,Soybeans,2,55,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55807964264862,34.19994002404156]}"
AR_Z2_02606,Soybeans,2,58,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88228162868737,34.08567431990156]}"
AR_Z2_02608,Soybeans,2,57,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71654245876731,34.091872695361985]}"
AR_Z2_02609,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94561285621779,34.157359879574294]}"
AR_Z2_02611,Soybeans,2,55,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64970780162882,34.065192731423636]}"
AR_Z2_02614,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54271845129018,34.12313406724934]}"
AR_Z2_02615,Soybeans,2,58,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52223686281226,34.246293092702125]}"
AR_Z2_02619,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67504029264099,33.960628832352114]}"
AR_Z2_02622,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77960419171251,33.96224579986354]}"
AR_Z2_02623,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74564787397279,34.027463489490614]}"
AR_Z2_02627,Soybeans,2,61,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82757422788448,34.296419085555996]}"
AR_Z2_02629,Soybeans,2,51,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57505780151848,33.99377666633613]}"
AR_Z2_02631,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50849263896524,34.26030681113439]}"
AR_Z2_02632,Soybeans,2,46,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51711646569278,33.977606991221975]}"
AR_Z2_02633,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74618686314325,34.13472233441448]}"
AR_Z2_02635,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64620437202075,34.190507713558304]}"
AR_Z2_02636,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72031538296062,34.08459634156061]}"
AR_Z2_02637,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72813072593246,34.343850132557506]}"
AR_Z2_02638,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89036646624444,34.329297424954774]}"
AR_Z2_02639,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77690924586014,34.079206449855896]}"
AR_Z2_02640,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72974769344387,34.23713027680411]}"
AR_Z2_02642,Soybeans,2,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94749931831444,34.31878713613057]}"
AR_Z2_02645,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56562549103523,34.138764753193016]}"
AR_Z2_02647,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5052587039424,34.11963063764127]}"
AR_Z2_02649,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81086556359986,34.052256991332314]}"
AR_Z2_02652,Soybeans,2,49,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52035040071561,34.014797243984525]}"
AR_Z2_02653,Soybeans,2,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5556541913815,34.343850132557506]}"
AR_Z2_02654,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5262792815908,34.124751034760756]}"
AR_Z2_02656,Soybeans,2,51,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.541370978364,34.05764688303702]}"
AR_Z2_02657,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54487440797207,34.03393135953627]}"
AR_Z2_02659,Soybeans,2,50,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52574029242032,34.01048533062075]}"
AR_Z2_02660,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9148904735009,34.18916024063212]}"
AR_Z2_02661,Soybeans,2,59,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80439769355421,34.232279374269865]}"
AR_Z2_02664,Soybeans,2,49,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51792494944848,34.000244536381786]}"
AR_Z2_02666,Soybeans,2,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84967278387383,34.26650518659481]}"
AR_Z2_02668,Soybeans,2,54,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57532729610372,34.157359879574294]}"
AR_Z2_02669,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57182386649566,34.169756630495144]}"
AR_Z2_02670,Soybeans,2,53,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64081448031604,34.02800247866108]}"
AR_Z2_02673,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79361791014476,34.112623778425146]}"
AR_Z2_02674,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68312513019806,34.04902305630948]}"
AR_Z2_02676,Soybeans,2,56,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74456989563184,34.00590392267174]}"
AR_Z2_02682,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80116375853137,34.10265247877142]}"
AR_Z2_02683,Soybeans,2,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.95369769377487,34.12906294812453]}"
AR_Z2_02687,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56858993147283,34.17002612508038]}"
AR_Z2_02690,Soybeans,2,56,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73675455266,34.32229056573864]}"
AR_Z2_02692,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62545328895759,34.0859438144868]}"
AR_Z2_02694,Soybeans,2,51,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50579769311287,34.00967684686505]}"
AR_Z2_02695,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94857729665539,34.33603478958567]}"
AR_Z2_02696,Soybeans,2,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.87338830737458,34.350048508017935]}"
AR_Z2_02699,Soybeans,2,53,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50040780140816,34.040399229581936]}"
AR_Z2_02700,Soybeans,2,58,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50687567145381,34.19508912150731]}"
AR_Z2_02701,Soybeans,2,55,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6044327113092,34.34250265963133]}"
AR_Z2_02705,Soybeans,2,56,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81463848779316,34.08836926575391]}"
AR_Z2_02708,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62814823480996,34.19508912150731]}"
AR_Z2_02709,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63434661027037,34.08028442819684]}"
AR_Z2_02710,Soybeans,2,57,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80385870438373,34.23497432012222]}"
AR_Z2_02711,Soybeans,2,56,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52331484115321,34.2829443562942]}"
AR_Z2_02713,Soybeans,2,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.86476448064704,34.289951215510335]}"
AR_Z2_02714,Soybeans,2,61,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84158794631675,34.28510031297609]}"
AR_Z2_02715,Soybeans,2,54,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68528108687995,34.10669489754996]}"
AR_Z2_02716,Soybeans,2,47,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53652007582976,34.031236413683914]}"
AR_Z2_02717,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7195068992049,34.190507713558304]}"
AR_Z2_02718,Soybeans,2,58,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73540707973382,34.2220385800309]}"
AR_Z2_02719,Soybeans,2,58,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52412332490891,34.289951215510335]}"
AR_Z2_02720,Soybeans,2,49,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50687567145381,33.99754959052943]}"
AR_Z2_02721,Soybeans,2,52,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51334354149948,34.04551962670141]}"
AR_Z2_02722,Soybeans,2,60,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84967278387383,34.15924634167094]}"
AR_Z2_02723,Soybeans,2,60,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84158794631675,34.20209598072344]}"
