pixel_id,class_name,zone,elevation,landforms,.geo
AR_Z1_00618,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56418361229879,35.70964869053283]}"
AR_Z1_00619,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4326702547037,35.542562047686594]}"
AR_Z1_00620,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58520418994719,35.60858822106938]}"
AR_Z1_00621,Corn,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57792783614582,35.647664935928574]}"
AR_Z1_00622,Corn,1,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24294606669766,35.78995807693311]}"
AR_Z1_00623,Corn,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56094967727596,35.592149051369994]}"
AR_Z1_00624,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58520418994719,35.76597305884712]}"
AR_Z1_00625,Corn,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31382314261468,35.57436240874443]}"
AR_Z1_00626,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59706195169757,35.71342161472613]}"
AR_Z1_00627,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58358722243577,35.658444719338014]}"
AR_Z1_00628,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52375942451341,35.659253203093726]}"
AR_Z1_00629,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59463650043044,35.826070351354716]}"
AR_Z1_00630,Corn,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32352494768317,35.82660934052519]}"
AR_Z1_00631,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58143126575389,35.6530548276333]}"
AR_Z1_00632,Corn,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54370202382087,35.644431000905755]}"
AR_Z1_00633,Corn,1,68,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29980942418241,35.79858190366066]}"
AR_Z1_00634,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57226844985587,35.69644345585627]}"
AR_Z1_00635,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63236574236346,35.631764755399665]}"
AR_Z1_00636,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20090491140085,35.784568185228395]}"
AR_Z1_00637,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30412133754619,35.5749013979149]}"
AR_Z1_00638,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6574287387904,35.49809544112268]}"
AR_Z1_00639,Corn,1,81,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7318092443155,35.51022269745829]}"
AR_Z1_00640,Corn,1,62,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63155725860776,35.56304363616452]}"
AR_Z1_00641,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26261917141987,35.61047468316603]}"
AR_Z1_00642,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34238956864968,35.60535428604655]}"
AR_Z1_00643,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.355325308741,35.81502107336004]}"
AR_Z1_00644,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48279624755756,35.67218894318504]}"
AR_Z1_00645,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58331772785054,35.74495248119872]}"
AR_Z1_00646,Corn,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51378812485969,35.809092192484854]}"
AR_Z1_00647,Corn,1,72,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51190166276304,35.82337540550236]}"
AR_Z1_00648,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59005509248144,35.60616276980225]}"
AR_Z1_00649,Corn,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63236574236346,35.76759002635853]}"
AR_Z1_00650,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22138649987878,35.819602481309055]}"
AR_Z1_00651,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65311682542662,35.67353641611122]}"
AR_Z1_00652,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34454552533157,35.724740387306035]}"
AR_Z1_00653,Corn,1,83,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72534137426983,35.53609417764093]}"
AR_Z1_00654,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57388541736728,35.76112215631288]}"
AR_Z1_00655,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2944195324777,35.78564616356934]}"
AR_Z1_00656,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5011218793536,35.67973479157165]}"
AR_Z1_00657,Corn,1,69,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52564588661006,35.77971728269415]}"
AR_Z1_00658,Corn,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6145790997379,35.78187323937604]}"
AR_Z1_00659,Corn,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61969949685738,35.61882901530834]}"
AR_Z1_00660,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59221104916332,35.59376601888141]}"
AR_Z1_00661,Corn,1,68,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47093848580718,35.81151764375198]}"
AR_Z1_00662,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63155725860776,35.60212035102372]}"
AR_Z1_00663,Corn,1,69,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25372585010709,35.788341109421694]}"
AR_Z1_00664,Corn,1,65,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47902332336426,35.72339291437986]}"
AR_Z1_00665,Corn,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54639696967322,35.66167865436084]}"
AR_Z1_00666,Corn,1,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60433830549893,35.78564616356934]}"
AR_Z1_00667,Corn,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51675256529728,35.77513587474514]}"
AR_Z1_00668,Corn,1,77,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7393550927021,35.765434069676644]}"
AR_Z1_00669,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48710816092134,35.77459688557467]}"
AR_Z1_00670,Corn,1,79,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79190653682309,35.79804291449019]}"
AR_Z1_00671,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52375942451341,35.79346150654118]}"
AR_Z1_00672,Corn,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61404011056743,35.58675915966528]}"
AR_Z1_00673,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54154606713898,35.6425445388091]}"
AR_Z1_00674,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47363343165954,35.81232612750769]}"
AR_Z1_00675,Corn,1,68,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42431592256138,35.761930640068584]}"
AR_Z1_00676,Corn,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74959588694107,35.62933930413254]}"
AR_Z1_00677,Corn,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75148234903772,35.63068677705872]}"
AR_Z1_00678,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48656917175086,35.67677035113405]}"
AR_Z1_00679,Corn,1,86,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72453289051413,35.53339923178858]}"
AR_Z1_00680,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65581177127898,35.73255573027787]}"
AR_Z1_00681,Corn,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60029588672039,35.823914394672826]}"
AR_Z1_00682,Corn,1,71,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50004390101266,35.832268726815144]}"
AR_Z1_00683,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30439083213142,35.731208257351696]}"
AR_Z1_00684,Corn,1,64,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50678126564355,35.76516457509142]}"
AR_Z1_00685,Corn,1,78,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74474498440681,35.76516457509142]}"
AR_Z1_00686,Corn,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26396664434604,35.761661145483345]}"
AR_Z1_00687,Corn,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60514678925465,35.71935049560132]}"
AR_Z1_00688,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53319173499666,35.71153515262948]}"
AR_Z1_00689,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.40895473120294,35.567894538698766]}"
AR_Z1_00690,Corn,1,68,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55124787220747,35.74683894329537]}"
AR_Z1_00691,Corn,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55555978557125,35.5996948997566]}"
AR_Z1_00692,Corn,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32999281772884,35.788610604006934]}"
AR_Z1_00693,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2200390269526,35.558731722800744]}"
AR_Z1_00694,Corn,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36475761922425,35.49405302234414]}"
AR_Z1_00695,Corn,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74959588694107,35.580291289619616]}"
AR_Z1_00696,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47659787209713,35.82553136218424]}"
AR_Z1_00697,Corn,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50678126564355,35.822297427161416]}"
AR_Z1_00698,Corn,1,73,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74743993025918,35.614786596529804]}"
AR_Z1_00699,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65392530918233,35.477074863474286]}"
AR_Z1_00700,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56364462312831,35.77136295055183]}"
AR_Z1_00701,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62293343188021,35.6358071741782]}"
AR_Z1_00702,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.579275309072,35.63742414168962]}"
AR_Z1_00703,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2095287381284,35.83954508061651]}"
AR_Z1_00704,Corn,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59652296252709,35.710457174288535]}"
AR_Z1_00705,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29980942418241,35.75438479168198]}"
AR_Z1_00706,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57280743902633,35.67434489986693]}"
AR_Z1_00707,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56741754732163,35.82957378096278]}"
AR_Z1_00708,Corn,1,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.583856717021,35.60670175897273]}"
AR_Z1_00709,Corn,1,63,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60811122969224,35.594305008051876]}"
AR_Z1_00710,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63748613948295,35.52962630759528]}"
AR_Z1_00711,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5666090635659,35.706414755509996]}"
AR_Z1_00712,Corn,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32433343143887,35.801546344098256]}"
AR_Z1_00713,Corn,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6116146593003,35.722853925209385]}"
AR_Z1_00714,Corn,1,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64179805284672,35.70156385297575]}"
AR_Z1_00715,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55933270976455,35.79453948488212]}"
AR_Z1_00716,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5868211574586,35.67299742694075]}"
AR_Z1_00717,Corn,1,74,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74555346816253,35.6395800983715]}"
AR_Z1_00718,Corn,1,62,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50273884686501,35.58298623547198]}"
AR_Z1_00719,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54127657255374,35.691862047907264]}"
AR_Z1_00720,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35182187913294,35.59134056761428]}"
AR_Z1_00721,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61296213222649,35.753306813341034]}"
AR_Z1_00722,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30789426173949,35.81529056794528]}"
AR_Z1_00723,Corn,1,63,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51702205988252,35.58675915966528]}"
AR_Z1_00724,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63398270987487,35.75438479168198]}"
AR_Z1_00725,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60945870261841,35.59107107302905]}"
AR_Z1_00726,Corn,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48171826921661,35.56924201162495]}"
AR_Z1_00727,Corn,1,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60029588672039,35.82068045965]}"
AR_Z1_00728,Corn,1,73,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50812873856974,35.81825500838288]}"
AR_Z1_00729,Corn,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48656917175086,35.77190193972231]}"
AR_Z1_00730,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29953992959717,35.71988948477179]}"
AR_Z1_00731,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63371321528965,35.73821511656783]}"
AR_Z1_00732,Corn,1,77,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77654534546464,35.70749273385094]}"
AR_Z1_00733,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33673018235973,35.72366240896509]}"
AR_Z1_00734,Corn,1,65,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62751483982922,35.70910970136235]}"
AR_Z1_00735,Corn,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63694715031247,35.57274544123301]}"
AR_Z1_00736,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63775563406818,35.695365477515324]}"
AR_Z1_00737,Corn,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58816863038479,35.68808912371396]}"
AR_Z1_00738,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60972819720365,35.608857715654615]}"
AR_Z1_00739,Corn,1,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3192130343194,35.848707896514526]}"
AR_Z1_00740,Corn,1,71,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5154050923711,35.84574345607693]}"
AR_Z1_00741,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37877133765652,35.83711962934939]}"
AR_Z1_00742,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64718794455143,35.617481542382166]}"
AR_Z1_00743,Corn,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24698848547618,35.732825224863106]}"
AR_Z1_00744,Corn,1,70,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79810491228352,35.532590748032874]}"
AR_Z1_00745,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35478631957054,35.59053208385858]}"
AR_Z1_00746,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52914931621812,35.70695374468047]}"
AR_Z1_00747,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64206754743195,35.683238221179714]}"
AR_Z1_00748,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43779065182318,35.801546344098256]}"
AR_Z1_00749,Corn,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62832332358492,35.68647215620254]}"
AR_Z1_00750,Corn,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59301953291903,35.80666674121774]}"
AR_Z1_00751,Corn,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2839092436535,35.79561746322307]}"
AR_Z1_00752,Corn,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55178686137793,35.59511349180759]}"
AR_Z1_00753,Corn,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63883361240912,35.705875766339524]}"
AR_Z1_00754,Corn,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49303704179653,35.687550134543486]}"
AR_Z1_00755,Corn,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3830832510203,35.83065175930373]}"
AR_Z1_00756,Corn,1,75,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75444678947531,35.552802841925555]}"
AR_Z1_00757,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47740635585285,35.73552017071547]}"
AR_Z1_00758,Corn,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48872512843275,35.77109345596661]}"
AR_Z1_00759,Corn,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60218234881705,35.71719453891943]}"
AR_Z1_00760,Corn,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48737765550658,35.59349652429617]}"
AR_Z1_00761,Cotton,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51028469525161,35.64847341968429]}"
AR_Z1_00762,Cotton,1,68,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24914444215807,35.78106475562033]}"
AR_Z1_00763,Cotton,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20683379227604,35.675153383622636]}"
AR_Z1_00764,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28983812452869,35.79022757151834]}"
AR_Z1_00765,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38658668062835,35.72635735481745]}"
AR_Z1_00766,Cotton,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51459660861539,35.72096746311273]}"
AR_Z1_00767,Cotton,1,72,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56148866644644,35.835772156423204]}"
AR_Z1_00768,Cotton,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39251556150354,35.838467102275565]}"
AR_Z1_00769,Cotton,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51351863027445,35.61990699364929]}"
AR_Z1_00770,Cotton,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3087027454952,35.72096746311273]}"
AR_Z1_00771,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24564101255001,35.80478027912108]}"
AR_Z1_00772,Cotton,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5259153811953,35.60481529687608]}"
AR_Z1_00773,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22462043490161,35.83469417808226]}"
AR_Z1_00774,Cotton,1,67,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46500960493199,35.813673600433866]}"
AR_Z1_00775,Cotton,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45422982152256,35.829843275548015]}"
AR_Z1_00776,Cotton,1,65,31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42835834133992,35.776483347671316]}"
AR_Z1_00777,Cotton,1,69,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50031339559789,35.79049706610358]}"
AR_Z1_00778,Cotton,1,63,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3809272943384,35.577865838352494]}"
AR_Z1_00779,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24267657211242,35.66167865436084]}"
AR_Z1_00780,Cotton,1,70,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50219985769455,35.79534796863783]}"
AR_Z1_00781,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30843325090996,35.83092125388896]}"
AR_Z1_00782,Cotton,1,69,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60730274593652,35.755732264608156]}"
AR_Z1_00783,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56633956898068,35.75627125377863]}"
AR_Z1_00784,Cotton,1,69,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24079011001577,35.68647215620254]}"
AR_Z1_00785,Cotton,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3771543701451,35.68000428615689]}"
AR_Z1_00786,Cotton,1,65,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22650689699826,35.636346163348676]}"
AR_Z1_00787,Cotton,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2809448032159,35.835772156423204]}"
AR_Z1_00788,Cotton,1,64,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4612366807387,35.77378840181896]}"
AR_Z1_00789,Cotton,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24725798006142,35.693479015418674]}"
AR_Z1_00790,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5086677277402,35.691323058736785]}"
AR_Z1_00791,Cotton,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24941393674331,35.82768731886613]}"
AR_Z1_00792,Cotton,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51405761944493,35.69078406956632]}"
AR_Z1_00793,Cotton,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26720057936888,35.81313461126339]}"
AR_Z1_00794,Cotton,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44291104894265,35.777022336841796]}"
AR_Z1_00795,Cotton,1,65,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5288798216329,35.71908100101608]}"
AR_Z1_00796,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37392043512227,35.79184453902977]}"
AR_Z1_00797,Cotton,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2267763915835,35.77513587474514]}"
AR_Z1_00798,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2019828897418,35.74387450285778]}"
AR_Z1_00799,Cotton,1,67,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4507263919145,35.74791692163632]}"
AR_Z1_00800,Cotton,1,64,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56364462312831,35.664643094798436]}"
AR_Z1_00801,Cotton,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30897224008044,35.73848461115306]}"
AR_Z1_00802,Cotton,1,67,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27016501980647,35.60373731853514]}"
AR_Z1_00803,Cotton,1,67,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20791177061699,35.70533677716905]}"
AR_Z1_00804,Cotton,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25103090425472,35.83092125388896]}"
AR_Z1_00805,Cotton,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25264787176614,35.64496999007622]}"
AR_Z1_00806,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54073758338328,35.726626849402685]}"
AR_Z1_00807,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33619119318925,35.75276782417056]}"
AR_Z1_00808,Cotton,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23701718582247,35.54040609100471]}"
AR_Z1_00809,Cotton,1,69,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36529660839473,35.83253822140038]}"
AR_Z1_00810,Cotton,1,66,41,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34238956864968,35.77917829352368]}"
AR_Z1_00811,Cotton,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21249317856599,35.670571975673624]}"
AR_Z1_00812,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49034209594417,35.74387450285778]}"
AR_Z1_00813,Cotton,1,68,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21653559734453,35.68269923200924]}"
AR_Z1_00814,Cotton,1,71,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41919552544189,35.85005536944071]}"
AR_Z1_00815,Cotton,1,68,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57361592278204,35.76489508050618]}"
AR_Z1_00816,Cotton,1,67,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36502711380949,35.79723443073448]}"
AR_Z1_00817,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23243577787345,35.84493497232123]}"
AR_Z1_00818,Cotton,1,66,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31112819676233,35.78618515273981]}"
AR_Z1_00819,Cotton,1,67,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47686736668237,35.718811506430846]}"
AR_Z1_00820,Cotton,1,61,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53453920792285,35.575440387085365]}"
AR_Z1_00821,Cotton,1,66,34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36610509215043,35.7673205317733]}"
