pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
00000000000000000336,Cotton,2,-91.55063312109327,33.96736726136295,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000337,Cotton,2,-91.71305141786398,34.122597487235524,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
00000000000000000338,Cotton,2,-91.92092133167246,34.34825475514619,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.34694035484525]}"
00000000000000000339,Cotton,2,-91.55943984567384,33.97419414507578,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
0000000000000000033a,Cotton,2,-91.62914897244235,34.00348152079482,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000033b,Cotton,2,-91.77108215897353,34.018031567532205,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
0000000000000000033c,Cotton,2,-91.64441693444934,33.99503598339959,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000033d,Cotton,2,-91.77089933583034,34.22087161535241,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
0000000000000000033e,Cotton,2,-91.56177195552478,33.972575491393386,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
0000000000000000033f,Cotton,2,-91.65375875115632,33.97311504262085,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000340,Cotton,2,-91.59572801004677,33.96287694660214,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.94269847699147]}"
00000000000000000341,Cotton,2,-91.68573942391163,34.21099024741797,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
00000000000000000342,Cotton,2,-91.52961291872732,34.06492347421024,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
00000000000000000343,Cotton,2,-91.61710939959804,34.02126441579596,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000344,Cotton,2,-91.5606973121709,34.009407666094845,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000345,Cotton,2,-91.72149249615815,34.12259748723552,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
00000000000000000346,Cotton,2,-91.52224648378703,34.062230177173966,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
00000000000000000347,Cotton,2,-91.53212785172147,33.99269941444758,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000348,Cotton,2,-91.55836074321888,33.970243381542424,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000349,Cotton,2,-91.62609448822073,34.027373384239176,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
0000000000000000034a,Cotton,2,-91.60956460061561,33.986590446004364,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000034b,Cotton,2,-91.61495565378922,33.99880838289081,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000034c,Cotton,2,-91.74377016502117,34.154934888075104,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
0000000000000000034d,Cotton,2,-91.68394240618709,34.20434172774729,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
0000000000000000034e,Cotton,2,-91.72957684636805,34.07157199388093,5.9,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.07744576960939]}"
0000000000000000034f,Cotton,2,-91.60040114795078,34.02521963843036,6.0,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.032530005403416]}"
00000000000000000350,Cotton,2,-91.65286247184457,34.11882508774429,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000351,Cotton,2,-91.7085566440021,34.11379076265496,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
00000000000000000352,Cotton,2,-91.76532991861458,34.03995250831095,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
00000000000000000353,Cotton,2,-91.8389942680175,34.31303677502608,5.8,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.30202459063928]}"
00000000000000000354,Cotton,2,-91.60507428585478,34.02324425666369,6.0,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,34.032530005403416]}"
00000000000000000355,Cotton,2,-91.52547933205078,34.06420555894064,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
00000000000000000356,Cotton,2,-91.74233433448195,34.07803769040843,5.9,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.07744576960939]}"
00000000000000000357,Cotton,2,-91.68573942391163,34.21673802867586,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
00000000000000000358,Cotton,2,-91.76964186933326,34.23237163696924,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000359,Cotton,2,-91.6081287700764,34.02198679016661,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
0000000000000000035a,Cotton,2,-91.58369289630352,34.00221959519669,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
0000000000000000035b,Cotton,2,-91.74538881870357,34.02108605175382,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
0000000000000000035c,Cotton,2,-91.531588300494,33.99593226271133,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
0000000000000000035d,Cotton,2,-91.62681240349033,34.00455616414869,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000035e,Cotton,2,-91.56195477866797,33.968624727860025,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
0000000000000000035f,Cotton,2,-91.53194948767933,34.06384437175531,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
00000000000000000360,Cotton,2,-91.63058480298156,34.02414053597542,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000361,Cotton,2,-91.61926760450791,34.02216515420875,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000362,Cotton,2,-91.61010415184309,34.0230614335205,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000363,Cotton,2,-91.76515155457244,34.03833385462855,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
00000000000000000364,Cotton,2,-91.62555493699327,34.01587782172339,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
00000000000000000365,Cotton,2,-91.65196619253283,34.11020118630694,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000366,Cotton,2,-91.58872276229181,34.00473898729189,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000367,Cotton,2,-91.71448724840319,34.15978639002125,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
00000000000000000368,Cotton,2,-91.75563137382333,34.12223630005018,5.9,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.12236153381537]}"
00000000000000000369,Cotton,2,-91.61136161834015,34.00653154591537,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000036a,Cotton,2,-91.52260767097238,34.06330927962889,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
0000000000000000036b,Cotton,2,-91.56464807570426,33.99233822726225,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
0000000000000000036c,Cotton,2,-91.74844330292518,34.21817831831613,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
0000000000000000036d,Cotton,2,-91.62196090154418,34.021986790166615,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
0000000000000000036e,Cotton,2,-91.55943984567384,33.99269941444758,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
0000000000000000036f,Cotton,2,-91.58046004803977,33.96682771013549,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000370,Cotton,2,-91.76586946984204,34.24081271526342,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
00000000000000000371,Cotton,2,-91.68519987268415,34.1387661876553,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000372,Cotton,2,-91.56159359148263,33.994674796214255,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000373,Cotton,2,-91.76174034226655,34.02396217193329,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
00000000000000000374,Cotton,2,-91.65034753885043,33.98784791250143,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000375,Cotton,2,-91.54146966842843,34.00114495184281,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000376,Cotton,2,-91.61818850205297,33.98443670019554,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
00000000000000000377,Cotton,2,-91.58998022878887,34.001323315884946,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
00000000000000000378,Cotton,2,-91.55907865848849,33.97311504262085,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000379,Cotton,2,-91.65034753885043,33.98695163318969,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000037a,Cotton,2,-91.72580444687685,34.15313787035056,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
0000000000000000037b,Cotton,2,-91.53859800735002,34.00024421343001,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
0000000000000000037c,Cotton,2,-91.74933958223693,34.11774598528936,5.9,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.12236153381537]}"
0000000000000000037d,Cotton,2,-91.75437390732627,34.02719502019704,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
0000000000000000037e,Cotton,2,-91.76766648756659,34.24009479999381,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
0000000000000000037f,Cotton,2,-91.59734666372917,33.96449114118348,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.94269847699147]}"
00000000000000000380,Cotton,2,-91.80018671154939,34.0156949985802,5.8,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.032530005403416]}"
00000000000000000381,Cotton,2,-91.74305224975157,34.23218881382605,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000382,Cotton,2,-91.72419025229549,34.168771478643954,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
00000000000000000383,Cotton,2,-91.67388267421053,34.11846390055898,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000384,Cotton,2,-91.67585805597719,34.13445423693662,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
00000000000000000385,Cotton,2,-91.660407270827,33.982818046513145,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
00000000000000000386,Cotton,2,-91.73407162022993,34.01911066998715,6.0,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.032530005403416]}"
00000000000000000387,Cotton,2,-91.75814630681748,34.1484691915476,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
00000000000000000388,Cotton,2,-91.72850220301419,34.16319760232713,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
00000000000000000389,Cotton,2,-91.64226318864053,34.00383824887909,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000038a,Cotton,2,-91.64244155268267,33.99898674693295,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
0000000000000000038b,Cotton,2,-91.75563137382333,34.122057936008055,5.9,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.12236153381537]}"
0000000000000000038c,Cotton,2,-91.67747670965959,34.13463260097877,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
0000000000000000038d,Cotton,2,-91.58998022878887,34.001862867112415,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
0000000000000000038e,Cotton,2,-91.55422715654234,33.97455533226111,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
0000000000000000038f,Cotton,2,-91.68142747319294,34.2289559655623,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
00000000000000000390,Cotton,2,-91.78563220571093,34.02216515420876,5.8,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.032530005403416]}"
00000000000000000391,Cotton,2,-91.79515684556108,34.1437960536436,6.0,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80789698156597,34.12236153381537]}"
00000000000000000392,Cotton,2,-91.92127805975674,34.349329398500075,5.8,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.9426442741839,34.34694035484525]}"
00000000000000000393,Cotton,2,-91.72904175424163,34.16032594124872,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
00000000000000000394,Cotton,2,-91.7841963751717,33.98946656618383,5.7,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,33.98761424119744]}"
00000000000000000395,Cotton,2,-91.84025173451458,34.31447706466634,5.8,19,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85281274577196,34.30202459063928]}"
00000000000000000396,Cotton,2,-91.54686072160206,34.00419943606442,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
00000000000000000397,Cotton,2,-91.7714388870578,34.22464401484362,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
00000000000000000398,Cotton,2,-91.76605229298524,34.04013087235308,5.9,21,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.032530005403416]}"
00000000000000000399,Cotton,2,-91.54021220193137,34.01767483944794,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
0000000000000000039a,Cotton,2,-91.61567356905883,34.01677410103513,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
0000000000000000039b,Cotton,2,-91.59483173073502,33.96143665696187,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.94269847699147]}"
0000000000000000039c,Cotton,2,-91.64603558813174,34.018571118759674,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
0000000000000000039d,Cotton,2,-91.76605229298524,34.23955524876634,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
0000000000000000039e,Cotton,2,-91.67837298897133,34.20883204250811,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
0000000000000000039f,Cotton,2,-91.61693103555591,34.00024421343001,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003a0,Cotton,2,-91.76120079103909,34.24422838667036,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
000000000000000003a1,Cotton,2,-91.54506370387752,33.99755091639373,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003a2,Cotton,2,-91.62950570052662,33.990006117411305,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003a3,Cotton,2,-91.55243013881781,33.9715008480395,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003a4,Cotton,2,-91.91373326077431,34.348789847272606,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.34694035484525]}"
000000000000000003a5,Cotton,2,-91.68196702442042,34.078220513551614,6.0,27,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.07744576960939]}"
000000000000000003a6,Cotton,2,-91.56393016043464,33.969164279087494,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
000000000000000003a7,Cotton,2,-91.55782119199142,34.00761064837031,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003a8,Cotton,2,-91.71143276418158,34.114151949840284,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
000000000000000003a9,Cotton,2,-91.90978249724095,34.347354016733405,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.34694035484525]}"
000000000000000003aa,Cotton,2,-91.64693186744348,34.01911066998715,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
000000000000000003ab,Cotton,2,-91.70406632924129,34.16068266933299,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
000000000000000003ac,Cotton,2,-91.66741697768302,34.13463260097876,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
000000000000000003ad,Cotton,2,-91.61477283064603,33.99233822726225,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003ae,Cotton,2,-91.69167002831273,34.13894455169744,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
000000000000000003af,Cotton,2,-91.91319370954685,34.345735363051,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.34694035484525]}"
000000000000000003b0,Cotton,2,-91.74125523202703,34.08630486376153,5.9,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.07744576960939]}"
000000000000000003b1,Cotton,2,-91.58225706576431,33.96377322591388,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.94269847699147]}"
000000000000000003b2,Cotton,2,-91.61046087992734,34.00348152079482,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003b3,Cotton,2,-91.55602417426688,34.00976885328017,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003b4,Cotton,2,-91.7464679211585,34.153316234392705,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
000000000000000003b5,Cotton,2,-91.54003383788923,34.016595736993,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
000000000000000003b6,Cotton,2,-91.73101713600832,34.12942437094834,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
000000000000000003b7,Cotton,2,-91.50194419669069,33.99934793411827,6.0,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49348663212415,33.98761424119744]}"
000000000000000003b8,Cotton,2,-91.88768319242008,34.31699199766049,6.0,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89772850997794,34.30202459063928]}"
000000000000000003b9,Cotton,2,-91.65052590289257,34.024680087202896,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
000000000000000003ba,Cotton,2,-91.55530625899728,34.000783764657484,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003bb,Cotton,2,-91.65717442256324,34.16912820672822,6.0,25,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.16727729802135]}"
000000000000000003bc,Cotton,2,-91.56051448902771,34.0083285636399,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003bd,Cotton,2,-91.51955318675076,34.05378463977873,6.1,28,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.032530005403416]}"
000000000000000003be,Cotton,2,-91.65124381816217,33.97042174558457,6.0,43,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,33.98761424119744]}"
000000000000000003bf,Cotton,2,-91.54524652702071,34.00994721732231,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003c0,Cotton,2,-91.71376933313358,34.162662510200725,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
000000000000000003c1,Cotton,2,-91.531588300494,34.06438392298278,5.8,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,34.07744576960939]}"
000000000000000003c2,Cotton,2,-91.61100043115482,34.027912935466645,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
000000000000000003c3,Cotton,2,-91.74592836993104,34.23344628032312,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.21219306222732]}"
000000000000000003c4,Cotton,2,-91.74107686798489,34.23883733349675,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.257108826433296]}"
000000000000000003c5,Cotton,2,-91.54434578860793,33.9971897292084,6.0,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53840239633013,33.98761424119744]}"
000000000000000003c6,Cotton,2,-91.73263133058965,34.160865492476184,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
000000000000000003c7,Cotton,2,-91.66885280822223,34.142538587146525,5.9,27,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.12236153381537]}"
000000000000000003c8,Cotton,2,-91.71520516367279,34.11864226460111,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
000000000000000003c9,Cotton,2,-91.7827605446325,34.1484691915476,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
000000000000000003ca,Cotton,2,-91.74880449011052,34.15313787035056,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
000000000000000003cb,Cotton,2,-91.63273854879037,34.02773457142451,5.9,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,34.032530005403416]}"
000000000000000003cc,Cotton,2,-91.63705049950904,34.007971835555644,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003cd,Cotton,2,-91.7825777214893,34.15098412454176,5.8,20,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76298121736001,34.16727729802135]}"
000000000000000003ce,Cotton,2,-91.72814101582884,34.16804910427329,6.0,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.16727729802135]}"
000000000000000003cf,Cotton,2,-91.71556635085813,34.119181815828576,5.9,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71806545315403,34.12236153381537]}"
000000000000000003d0,Cotton,2,-91.68699689040871,34.214405918824916,6.0,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67314968894806,34.21219306222732]}"
000000000000000003d1,Cotton,2,-91.63058480298156,33.989466566183836,5.9,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62823392474208,33.98761424119744]}"
000000000000000003d2,Cotton,2,-91.59626756127423,33.966109794865886,6.0,22,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5833181605361,33.98761424119744]}"
